"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Molecular_Function_2026::MRNA 5'-UTR Binding (GO:0048027)",0.54495721364114,2,13,0.426797668207214,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Endoplasmic Reticulum Tubular Network Organization (GO:1903371)",0.545243696511432,1,5,0.441487082200625,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Actin Filament Depolymerization (GO:0030835)",0.545499903886435,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fat Cell Differentiation (GO:0045444)",0.545546123734728,6,59,0.642262756900971,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interleukin-2 Production (GO:0032663)",0.545598694583348,7,60,0.494287566934273,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Plus-end-directed Organelle Transport Along Microtubule (GO:0072386)",0.545710745767907,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylserine Transfer Activity (GO:0140343)",0.545765692552941,1,6,0.502918741014462,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylserine-phosphatidylinositol-4-phosphate Exchange Activity (GO:0160270)",0.545765692552941,1,6,0.502918741014462,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Platelet-derived Growth Factor Receptor Signaling Pathway (GO:0048008)",0.545885538946375,2,16,0.538446332425034,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Lysophospholipase A1 Activity (GO:0120558)",0.545953571992932,2,19,0.634137812024988,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylcholine Lysophospholipase A1 Activity (GO:0004622)",0.545953571992932,2,19,0.634137812024988,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::DNA Endonuclease Activity, Producing 3'-Phosphomonoesters (GO:0016889)",0.54614217483632,1,7,0.557597679502871,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Branching Involved in Blood Vessel Morphogenesis (GO:0001569)",0.546377285522705,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Phosphorylation (GO:0001932)",0.546412680006474,9,86,0.613896872665144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Serotonin Transport (GO:0006837)",0.546465146857214,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Monoamine Transmembrane Transporter Activity (GO:0008504)",0.546465146857214,1,7,0.557597679502871,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Collateral Sprouting (GO:0048670)",0.546515979283698,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0034124)",0.546719931467043,1,9,0.649583195540506,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bone Resorption (GO:0045453)",0.546838859615165,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Cell Cortex (GO:1904776)",0.546875759288261,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cell Differentiation (GO:0045596)",0.546955366449912,18,169,0.594049831869805,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of NK T Cell Activation (GO:0051133)",0.547005551789719,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Magnesium Ion Homeostasis (GO:0010960)",0.547220663579607,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone H3K27me3 Reader Activity (GO:0061628)",0.547348789314259,1,9,0.649583195540506,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::H3 Histone Acetyltransferase Complex (GO:0070775)",0.547362013849771,1,7,0.557597679502871,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::MOZ/MORF Histone Acetyltransferase Complex (GO:0070776)",0.547362013849771,1,7,0.557597679502871,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peroxisome Organization (GO:0007031)",0.547754412826865,3,26,0.556356068626379,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Axonal Transport of Mitochondrion (GO:0019896)",0.547981813578654,2,14,0.465663263655394,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nodal Signaling Pathway (GO:0038092)",0.548276777969897,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protease Binding (GO:0002020)",0.548549607880947,11,101,0.5607321386827,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Regulated Secretory Pathway (GO:1903306)",0.548695131181754,1,5,0.441487082200625,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Fat Cell Differentiation (GO:0045599)",0.549205859435805,4,39,0.634620290484661,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Endothelial Cell Migration (GO:0010596)",0.54966241795541,3,27,0.582772452338462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Glycogen Biosynthetic Process (GO:0045719)",0.549796934733193,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sulfur Compound Catabolic Process (GO:0044273)",0.549905830881256,2,19,0.634137812024988,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0010880)",0.549907261048225,3,24,0.500642370016907,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Smooth Muscle Cell Differentiation (GO:0051145)",0.549955612249766,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lens Fiber Cell Differentiation (GO:1902746)",0.550177944596331,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Cold (GO:0070417)",0.550482611385259,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Host-mediated Perturbation of Viral RNA Genome Replication (GO:0044830)",0.550504894747835,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::DNA Replication Origin Binding (GO:0003688)",0.550584407461436,2,14,0.465663263655394,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Translational Initiation in Response to Stress (GO:0043558)",0.550773752562255,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Nuclear Division (GO:0051784)",0.550915045805825,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Leukocyte Aggregation (GO:0070486)",0.551055192746921,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pyrimidine Nucleobase Catabolic Process (GO:0006208)",0.551088826914066,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Monocyte Chemotaxis (GO:0090026)",0.551157436879324,2,14,0.465663263655394,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tyrosine Metabolic Process (GO:0006570)",0.551215115859381,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Malate Dehydrogenase Activity (GO:0016615)",0.551234588088347,1,6,0.502918741014462,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cilium-dependent Cell Motility (GO:0060285)",0.551320801838846,3,23,0.471479041592986,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Potassium:chloride Symporter Activity (GO:0015379)",0.551363584275006,1,8,0.606265707472902,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Mitochondrion Targeting Sequence Binding (GO:0030943)",0.551415864730104,1,7,0.557597679502871,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Voltage-gated Potassium Chnl Act Inv in Cardiac Muscle Cell Action Potential Repolarization (GO:0086008)",0.551539349406045,1,8,0.606265707472902,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of DNA Repair (GO:0006282)",0.551545053538296,14,123,0.487858804953012,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Heart Contraction (GO:0008016)",0.551786543081019,5,45,0.560397856813735,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Mitotic Nuclear Division (GO:0045839)",0.552002577420606,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::1-Acylglycerophosphocholine O-acyltransferase Activity (GO:0047184)",0.552367462945781,1,7,0.557597679502871,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cholesterol Metabolic Process (GO:0090205)",0.552414237549318,2,17,0.572177134391749,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Platelet-Derived Growth Factor (GO:0036119)",0.552610697493815,1,9,0.649583195540506,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)",0.552777004890534,8,73,0.559464295787366,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Wnt Signaling Pathway (GO:0030178)",0.552806987332002,11,113,0.7104523397492,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Alpha-1,2-Demannosylation (GO:0036508)",0.55287287632337,2,15,0.502918078261649,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Decapping (GO:0110154)",0.553203806034904,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Body Fluid Secretion (GO:0007589)",0.5533072189459,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Geranylgeranylation (GO:0018344)",0.553390306568318,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::CoA Carboxylase Activity (GO:0016421)",0.553555172008794,1,6,0.502918741014462,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Plasma Membrane Invagination (GO:0099024)",0.553620391893054,3,27,0.582772452338462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)",0.554483655973254,3,30,0.655772433932886,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Adenylate Cyclase Activity (GO:0007194)",0.55449185222061,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Prostaglandin (GO:0034694)",0.554498349348348,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Microtubule Severing (GO:0051013)",0.55467810379791,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nucleic Acid Catabolic Process (GO:0141188)",0.555013853788066,6,51,0.495558487996009,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cardiac Muscle Contraction by Calcium Ion Signaling (GO:0010882)",0.555122018419086,3,25,0.528959829788146,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Motile Cilium Assembly (GO:0044458)",0.55524907698295,2,16,0.538446332425034,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::TRNA Decay (GO:0016078)",0.555362598677233,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)",0.555482170386175,2,15,0.502918078261649,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Endoribonuclease Complex (GO:1902555)",0.555655882204499,2,17,0.572177134391749,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lipoprotein Metabolic Process (GO:0050746)",0.556222225756525,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Peptidase Activity (GO:0010466)",0.556271128771739,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Leukemia Inhibitory Factor Signaling Pathway (GO:0048861)",0.556369554345758,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::G Protein-Coupled Serotonin Receptor Activity (GO:0004993)",0.556477452780644,1,7,0.557597679502871,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endoderm Development (GO:0007492)",0.557048642837393,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Alpha-glucosidase Activity (GO:0090599)",0.557229249257002,1,7,0.557597679502871,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Mast Cell Activation (GO:0033004)",0.55796963443342,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Small Molecule Biosynthetic Process (GO:0044283)",0.557987606315653,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cyclic-GMP-AMP Transmembrane Import Across Plasma Membrane (GO:0140361)",0.558259741566907,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Aldehyde Dehydrogenase (NAD+) Activity (GO:0004029)",0.558407853510113,2,16,0.538446332425034,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Calcineurin-Mediated Signaling (GO:0106058)",0.558517373071075,2,16,0.538446332425034,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of calcineurin-NFAT Signaling Cascade (GO:0070886)",0.558517373071075,2,16,0.538446332425034,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vasoconstriction (GO:0042310)",0.558639128443087,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bundle of His Cell to Purkinje Myocyte Communication (GO:0086069)",0.558777657520764,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bundle of His cell-Purkinje Myocyte Adhesion Involved in Cell Communication (GO:0086073)",0.558777657520764,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cytoskeleton Organization (GO:0051494)",0.55879551359705,3,28,0.608165408857674,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Primary miRNA Processing (GO:0031053)",0.558834270651058,2,14,0.465663263655394,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Interleukin-18 Production (GO:0032741)",0.558838336559551,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::De Novo Centriole Assembly (GO:0097742)",0.55885455032803,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cdc42 Protein Signal Transduction (GO:0032489)",0.558874163341102,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bicarbonate Transport (GO:0015701)",0.559045665539031,2,15,0.502918078261649,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045842)",0.559115857479931,2,15,0.502918078261649,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Receptor-mediated Endocytosis of Virus by Host Cell (GO:0019065)",0.559549441578547,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nonribosomal Peptide Biosynthetic Process (GO:0019184)",0.559911623408378,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neurotransmitter Uptake (GO:0051580)",0.559927994279196,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Manganese Ion Homeostasis (GO:0055071)",0.559930939994938,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein Polyubiquitination (GO:1902916)",0.559967000077217,2,14,0.465663263655394,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Aromatic Amino Acid Transmembrane Transporter Activity (GO:0015173)",0.56003105622751,1,9,0.649583195540506,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Maintenance of DNA Repeat Elements (GO:0043570)",0.560510419698297,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitral Valve Development (GO:0003174)",0.560653986475045,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fatty Acid Derivative Biosynthetic Process (GO:1901570)",0.560813816963209,2,17,0.572177134391749,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Deuterosome (GO:0098536)",0.560932300969955,1,6,0.502918741014462,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Liver Development (GO:0001889)",0.561098636412165,3,27,0.582772452338462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Amyloid Precursor Protein Biosynthetic Process (GO:0042985)",0.561216143066426,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Activin Receptor Signaling Pathway (GO:0032924)",0.561282132291757,2,16,0.538446332425034,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Interleukin-1 Production (GO:0032692)",0.561406264171964,3,28,0.608165408857674,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)",0.561456073928799,29,257,0.470455121417563,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epithelial Cell Development (GO:0002064)",0.561554965947545,2,18,0.604076020664717,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of NK T Cell Proliferation (GO:0051142)",0.561659941050665,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cell Fate Commitment Involved in Formation of Primary Germ Layer (GO:0060795)",0.562049911746301,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of T-helper 1 Cell Cytokine Production (GO:2000556)",0.562109735258614,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T-helper 1 Cell Cytokine Production (GO:2000554)",0.562109735258614,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Mismatched DNA Binding (GO:0030983)",0.562782051547527,1,6,0.502918741014462,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Release of Cytochrome C From Mitochondria (GO:0090199)",0.563152531945412,4,40,0.654812940902803,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Interleukin-6 Production (GO:0032715)",0.563447623431035,3,29,0.632504812651413,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Proteasome-mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)",0.563713754000463,41,369,0.496505096447974,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Post-Transcriptional Gene Silencing by RNA (GO:1900370)",0.563822906690495,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Adult Locomotory Behavior (GO:0008344)",0.56387022321199,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Muscle System Process (GO:0090257)",0.563987367315921,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)",0.564064124189714,4,34,0.522914665417938,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Septin Cytoskeleton Organization (GO:0032185)",0.564219347719777,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Complement Activation, Alternative Pathway (GO:0006957)",0.564307071346739,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Serine-type Endopeptidase Activity (GO:0004252)",0.564342387411158,7,78,0.768233216760291,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Coated Vesicle Membrane (GO:0030662)",0.564374259903246,6,53,0.534439353550975,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pos Reg Transmembrane Rec Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)",0.564515053816712,7,68,0.631059677369745,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell-Cell Adhesion Mediated by Integrin (GO:0033634)",0.564637152084076,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cellular Response to Hypoxia (GO:1900038)",0.564763788205106,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Acrosomal Vesicle (GO:0001669)",0.564896925200112,4,36,0.569630366658927,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Trans-synaptic Signaling, Modulating Synaptic Transmission (GO:0099550)",0.56491999123922,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Ketone (GO:1901655)",0.565107449426216,4,39,0.634620290484661,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Activated T Cell Proliferation (GO:0042104)",0.565148625579649,2,18,0.604076020664717,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Translation in Response to Stress (GO:0032056)",0.565420957191184,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fibrinolysis (GO:0042730)",0.56543007172053,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::CatSper Complex (GO:0036128)",0.565617024400621,1,7,0.557597679502871,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Proteolysis (GO:0045861)",0.56581680882503,3,29,0.632504812651413,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Establishment of Protein Localization to Chromatin (GO:0071169)",0.565886063567576,1,9,0.649583195540506,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::GID Complex (GO:0034657)",0.565931550177248,1,7,0.557597679502871,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Signal Transduction (GO:0009967)",0.565965522549774,25,233,0.583520949736818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cardiac Epithelial to Mesenchymal Transition (GO:0062043)",0.56605442901849,1,7,0.557597679502871,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Small Ribosomal Subunit Assembly (GO:0180026)",0.566310709089571,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Binding of Sperm to Zona Pellucida (GO:0007339)",0.566452647636788,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::N-acylsphingosine Amidohydrolase Activity (GO:0017040)",0.5664659938138,1,6,0.502918741014462,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::MRNA 5'-Splice Site Recognition (GO:0000395)",0.566529320402664,1,6,0.502918741014462,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MHC Class Ib Protein Binding (GO:0023029)",0.566661628496307,1,8,0.606265707472902,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epithelial Structure Maintenance (GO:0010669)",0.566755980614693,2,17,0.572177134391749,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Leukocyte Tethering or Rolling (GO:0050901)",0.566824173268891,2,17,0.572177134391749,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cytoskeleton-dependent Intracellular Transport (GO:0030705)",0.567044240275427,2,17,0.572177134391749,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)",0.567413705786482,4,36,0.569630366658927,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of SMAD Protein Signal Transduction (GO:0060390)",0.567595069677977,5,48,0.619520748652246,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone H4K20 Methyltransferase Activity (GO:0042799)",0.567922356226672,1,8,0.606265707472902,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Disordered Domain Specific Binding (GO:0097718)",0.568005760866174,2,17,0.572177134391749,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::N-acyltransferase Activity (GO:0016410)",0.568243188805853,3,27,0.582772452338462,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Blood Coagulation (GO:0030195)",0.568257936586688,2,20,0.662380598429649,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Opsonization (GO:1903028)",0.568282241570823,1,9,0.649583195540506,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Embryonic Heart Tube Development (GO:0035050)",0.568553505755386,1,8,0.606265707472902,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Alkaloid (GO:0071312)",0.569063787393232,2,15,0.502918078261649,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MutLalpha Complex Binding (GO:0032405)",0.569366519301559,1,6,0.502918741014462,"GO_Molecular_Function_2026",1,1,"n.s."
