,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
55431,ENSG00000231185.10,SPRY4-AS1,54426,True,False,False,False,44.419999999999995
55432,ENSG00000231187.4,SYT15-AS1,4443,True,False,False,False,49.85
55433,ENSG00000231190.1,RPL13AP,518,False,False,False,True,51.35
55434,ENSG00000231192.3,OR5H1,5999,False,True,False,False,35.42
55435,ENSG00000231194.1,FARP1-AS1,323,True,False,False,False,49.08
55436,ENSG00000231195.1,IFNA11P,526,False,False,False,False,45.63
55437,ENSG00000231199.2,MTND5P19,1794,False,False,True,False,41.14
55438,ENSG00000231202.1,TRGVB,360,False,False,False,False,38.22
55439,ENSG00000231203.1,KRT8P10,1447,False,False,False,False,57.01
55440,ENSG00000231205.14,ZNF826P,1910,False,False,False,False,36.13
55441,ENSG00000231206.2,HNRNPA1P25,937,False,False,False,False,45.04
55442,ENSG00000231208.5,ZBTB46-AS1,1671,True,False,False,False,55.15
55443,ENSG00000231210.4,COMETT,6268,True,False,False,False,39.06
55444,ENSG00000231211.2,RPL17P49,411,False,False,False,True,40.88
55445,ENSG00000231213.7,PLSCR5,1618,False,True,False,False,33.27
55446,ENSG00000231216.1,GS1-600G8.3,2249,True,False,False,False,43.33
55447,ENSG00000231219.1,PRAMEF32P,1068,False,False,False,False,49.07
55448,ENSG00000231221.1,LINC01593,388,True,False,False,False,42.72
55449,ENSG00000231222.1,ARF4P4,520,False,False,False,False,42.12
55450,ENSG00000231225.9,MICA,6465,False,True,False,False,50.12
55453,ENSG00000231226.2,TRIM31-AS1,4413,True,False,False,False,47.9
55454,ENSG00000231228.4,ARPP19P1,339,False,False,False,False,47.49
55455,ENSG00000231231.5,LINC01423,908,True,False,False,False,45.33
55456,ENSG00000231233.4,CFAP58-DT,1571,True,False,False,False,41.97
55457,ENSG00000231234.2,SKP1P1,489,False,False,False,False,42.74
55458,ENSG00000231235.1,CTNNBL1P1,1630,False,False,False,False,46.75
55459,ENSG00000231237.1,OR6K1P,971,False,False,False,False,45.42
55460,ENSG00000231238.3,LINC00349,2032,True,False,False,False,35.58
55461,ENSG00000231240.1,KLF2P1,1042,False,False,False,False,63.89
55462,ENSG00000231241.1,RPS3AP3,242,False,False,False,True,35.95
55463,ENSG00000231244.1,PSMC1P3,1318,False,False,False,False,44.01
55464,ENSG00000231245.2,C1DP1,402,False,False,False,False,39.05
55465,ENSG00000231246.4,LINC02884,31235,True,False,False,False,43.08
55466,ENSG00000231247.8,PPP1R18,6603,False,False,False,False,56.09
55468,ENSG00000231248.4,FAM242D,2442,True,False,False,False,46.24
55469,ENSG00000231249.4,ITPR1-DT,14984,True,False,False,False,41.29
55470,ENSG00000231253.3,LINC01640,5801,True,False,False,False,42.53
55471,ENSG00000231254.2,PCED1CP,785,False,False,False,False,68.54
55472,ENSG00000231256.8,CFAP97D1,4224,False,True,False,False,43.57
55474,ENSG00000231257.8,ATAT1,7188,False,True,False,False,48.88
55477,ENSG00000231258.2,ZSWIM5P2,2038,False,False,False,False,52.9
55478,ENSG00000231259.5,ANAPC1P2,1331,False,False,False,False,38.72
55479,ENSG00000231261.1,HMGN2P10,265,False,False,False,False,50.19
55480,ENSG00000231264.1,ARAFP1,605,False,False,False,False,49.92
55481,ENSG00000231265.2,TRERNA1,471,True,False,False,False,57.02
55482,ENSG00000231268.9,AGER,4479,False,False,False,False,56.6
55484,ENSG00000231270.1,COBLP1,905,False,False,False,False,50.81
55485,ENSG00000231274.5,SBK3,1599,False,True,False,False,56.85
55486,ENSG00000231275.1,HNRNPA1P2,960,False,False,False,False,46.15
55487,ENSG00000231276.2,E2F4P1,1133,False,False,False,False,54.37
55488,ENSG00000231278.1,OR9S24P,403,False,False,False,False,43.33
55489,ENSG00000231279.2,OR2B4P,943,False,False,False,False,47.4
55490,ENSG00000231280.1,SALL4P6,1691,False,False,False,False,52.45
55491,ENSG00000231281.1,HCG27,3285,True,False,False,False,49.79999999999999
55492,ENSG00000231286.7,HLA-DQB1,7556,False,False,False,False,45.73
55496,ENSG00000231287.2,HCG4B,991,False,False,False,False,63.27
55497,ENSG00000231288.1,RPL32P1,410,False,False,False,True,47.32
55498,ENSG00000231290.8,APCDD1L-DT,18219,True,False,False,False,48.32
55500,ENSG00000231292.6,IGKV1OR2-108,353,False,False,False,False,51.99
55501,ENSG00000231293.1,RPL36AP6,321,False,False,False,True,45.79
55502,ENSG00000231298.9,MANCR,17327,True,False,False,False,37.0
55503,ENSG00000231299.1,SEPTIN14P24,180,False,False,False,False,41.11
55504,ENSG00000231300.1,EZH2P1,291,False,False,False,False,40.89
55505,ENSG00000231301.1,RPL13AP,518,False,False,False,True,51.35
55506,ENSG00000231302.1,RPL36P2,315,False,False,False,True,56.83
55507,ENSG00000231304.3,SGO1-AS1,20337,True,False,False,False,37.0
55508,ENSG00000231307.1,RPS3P2,701,False,False,False,True,46.93
55509,ENSG00000231309.1,WASF5P,1455,False,False,False,False,49.48
55510,ENSG00000231310.4,TBL1XR1-AS1,1451,True,False,False,False,36.1
55511,ENSG00000231312.9,MAP4K3-DT,34337,True,False,False,False,41.25
55512,ENSG00000231313.2,CLIC1P1,724,False,False,False,False,52.62
55513,ENSG00000231314.7,LTB,1096,False,True,False,False,61.79
55515,ENSG00000231316.1,RPL31P29,339,False,False,False,True,47.2
55516,ENSG00000231319.3,OR2B3,1007,False,True,False,False,43.0
55517,ENSG00000231320.1,OR2G1P,931,False,False,False,False,48.55
55518,ENSG00000231321.9,RXRB,6174,False,True,False,False,53.97
55521,ENSG00000231322.6,RPL13AP17,581,False,False,False,True,54.73
55522,ENSG00000231325.9,LY6G5C,4072,False,False,False,False,52.95
55525,ENSG00000231326.8,LINC02662,2435,True,False,False,False,39.89
55526,ENSG00000231327.4,LINC01816,12373,True,False,False,False,46.88
55527,ENSG00000231328.1,TPT1P7,517,False,False,False,False,39.46
55528,ENSG00000231332.2,OOEP-AS1,463,True,False,False,False,44.75
55529,ENSG00000231333.2,RPL34P6,345,False,False,False,True,42.61
55530,ENSG00000231334.3,EML6-AS1,1079,True,False,False,False,36.53
55531,ENSG00000231340.1,ACTG1P10,1082,False,False,False,False,56.65
55532,ENSG00000231341.1,VDAC1P6,855,False,False,False,False,47.02
55533,ENSG00000231343.5,HCG25,2311,True,False,False,False,45.44
55534,ENSG00000231345.4,BEND3P1,1944,False,False,False,False,59.36
55535,ENSG00000231346.5,LINC01160,2088,True,False,False,False,47.44
55536,ENSG00000231349.2,RPL7L1P22,691,False,False,False,True,45.88
55537,ENSG00000231350.5,MUC21,4248,False,False,False,False,50.07
55539,ENSG00000231351.2,WBP1P1,505,False,False,False,False,61.98
55540,ENSG00000231356.1,MTFR1P1,1011,False,False,True,False,42.63
55541,ENSG00000231359.3,RPL31P34,306,False,False,False,True,48.69
55542,ENSG00000231361.1,RPS29P23,123,False,False,False,True,43.9
55543,ENSG00000231362.1,RPL39P17,156,False,False,False,True,42.95
55544,ENSG00000231364.4,LINC01712,8256,True,False,False,False,37.86
55545,ENSG00000231365.8,WARS2-AS1,18823,True,False,False,False,41.17
55546,ENSG00000231366.1,RPS26P40,294,False,False,False,True,46.6
55547,ENSG00000231367.7,LINC02613,16056,True,False,False,False,45.68
55548,ENSG00000231368.1,RPSAP40,891,False,False,False,True,51.74
55549,ENSG00000231369.1,RPL15P22,578,False,False,False,True,51.88
55550,ENSG00000231370.9,PRRC2A,14093,False,True,False,False,53.46
55553,ENSG00000231371.1,AKR1B1P8,936,False,False,False,False,45.51
55554,ENSG00000231372.8,MICB,2950,False,True,False,False,54.32
55556,ENSG00000231373.1,GNA14-AS1,605,True,False,False,False,42.0
55557,ENSG00000231375.1,CDY17P,1282,False,False,False,False,43.79
55558,ENSG00000231376.1,HMGN2P16,261,False,False,False,False,50.96
55559,ENSG00000231377.6,DHX16,4549,False,True,False,False,50.02
55561,ENSG00000231378.1,NDUFAF4P4,502,False,False,False,False,39.64
55562,ENSG00000231381.2,RNF2P1,1010,False,False,False,False,40.59
55563,ENSG00000231382.1,NBPF21P,1451,False,False,False,False,44.24
55564,ENSG00000231383.2,FGF12-AS1,1135,True,False,False,False,35.74
55565,ENSG00000231384.1,NAP1L5P1,511,False,False,False,False,47.36
55566,ENSG00000231386.1,MOB4P1,677,False,False,False,False,38.26
55567,ENSG00000231388.1,FMN2P1,1624,False,False,False,False,47.08
55568,ENSG00000231389.8,HLA-DPA1,9585,False,True,False,False,42.77
55571,ENSG00000231390.1,SNX18P8,874,False,False,False,False,49.77
55572,ENSG00000231395.1,ARL4AP4,518,False,False,False,False,41.12
55573,ENSG00000231396.3,USP17L10,1593,False,True,False,False,51.98
55574,ENSG00000231399.1,SNRPEP8,260,False,False,False,False,38.08
55575,ENSG00000231402.1,WASF5P,1455,False,False,False,False,49.42
55576,ENSG00000231404.2,RAC1P3,580,False,False,False,False,42.07
55577,ENSG00000231407.7,GORAB-AS1,20174,True,False,False,False,36.84
55578,ENSG00000231408.8,LTA,2157,False,True,False,False,57.77
55580,ENSG00000231409.3,RPL36AP8,315,False,False,False,True,45.71
55581,ENSG00000231411.1,DUX4L31,1136,False,False,False,False,58.45
55582,ENSG00000231412.4,LINC03078,2199,True,False,False,False,48.91
55583,ENSG00000231414.1,RPL39P15,156,False,False,False,True,41.03
55584,ENSG00000231417.2,IRX1P1,1838,False,False,False,False,59.32
55585,ENSG00000231419.7,LINC00689,15667,True,False,False,False,52.78999999999999
55586,ENSG00000231420.2,LINC01817,2194,True,False,False,False,37.84
55587,ENSG00000231422.3,LINC01516,4627,True,False,False,False,41.54
55588,ENSG00000231423.1,RAB9AP5,597,False,False,False,False,38.71
55589,ENSG00000231426.8,FILNC1,6877,True,False,False,False,37.7
55590,ENSG00000231427.7,LINC01445,16697,True,False,False,False,35.75
55591,ENSG00000231428.2,LINC00396,439,True,False,False,False,44.36
55592,ENSG00000231430.1,HCG4P8,980,False,False,False,False,65.31
55593,ENSG00000231431.8,FAR2P4,584,False,False,False,False,40.8
55594,ENSG00000231433.1,WASF5P,1455,False,False,False,False,49.42
55595,ENSG00000231434.1,HSP90AA3P,2167,False,False,False,False,39.96
55596,ENSG00000231436.1,RBMY3AP,1145,False,False,False,False,34.73
55597,ENSG00000231437.4,LINC01750,16368,True,False,False,False,48.14
55598,ENSG00000231439.5,WASIR2,3626,True,False,False,False,52.75
55599,ENSG00000231441.3,DST-AS1,3359,True,False,False,False,40.9
55600,ENSG00000231442.3,LARP1BP1,1359,False,False,False,False,38.85
55601,ENSG00000231443.2,PPP4R2P2,1242,False,False,False,False,41.42
55602,ENSG00000231444.1,DDR1-DT,3994,True,False,False,False,43.45
55603,ENSG00000231445.1,TIMM8AP1,295,False,False,False,False,50.85
55604,ENSG00000231449.1,RPS16P4,463,False,False,False,True,47.73
55605,ENSG00000231450.1,PSORS1C3,593,True,False,False,False,52.09
55606,ENSG00000231453.2,LINC01305,17718,True,False,False,False,52.54999999999999
55607,ENSG00000231458.2,RNASEH1P2,790,False,False,False,False,53.92
55608,ENSG00000231461.1,HLA-DPA2,733,False,False,False,False,47.86
55609,ENSG00000231464.1,PPP4R2P3,1242,False,False,False,False,41.58
55610,ENSG00000231466.2,PHF10P2,780,False,False,False,False,41.79
55611,ENSG00000231468.2,PRDX3P2,611,False,False,False,False,48.79
55612,ENSG00000231470.1,HMGB3P2,584,False,False,False,False,42.98
55613,ENSG00000231471.1,HMGN2P34,269,False,False,False,False,49.07
55614,ENSG00000231473.6,RB1-DT,15314,True,False,False,False,41.3
55615,ENSG00000231474.5,MUC22,6245,True,False,False,False,46.76
55616,ENSG00000231475.3,IGHV4-31,428,False,False,False,False,56.47
55617,ENSG00000231478.1,FCF1P9,282,False,False,False,False,35.82
55618,ENSG00000231479.8,SLC44A4,5236,False,True,False,False,53.64
55621,ENSG00000231480.1,SNRPGP13,177,False,False,False,False,37.85
55622,ENSG00000231488.9,ABHD16A,6734,False,False,False,False,50.36
55625,ENSG00000231490.1,RPL7L1P2,739,False,False,False,True,44.93
55626,ENSG00000231491.2,JKAMPP1,919,False,False,False,False,38.08
55627,ENSG00000231494.1,RPL21P35,462,False,False,False,True,44.59
55628,ENSG00000231500.7,RPS18,3706,False,True,False,True,46.9
55631,ENSG00000231501.1,MTND4LP1,157,False,False,True,False,45.86
55632,ENSG00000231502.6,LSM2,1797,False,False,False,False,48.12
55634,ENSG00000231503.4,PTMAP4,346,False,False,False,False,51.45
55635,ENSG00000231504.1,NMD3P2,761,False,False,False,False,40.6
55636,ENSG00000231507.5,LINC01353,21955,True,False,False,False,50.6
55637,ENSG00000231508.1,RPL34P20,351,False,False,False,True,44.73
55638,ENSG00000231510.1,LINC02782,449,True,False,False,False,41.0
55639,ENSG00000231512.7,SEPTIN14P21,178,False,False,False,False,38.76
55640,ENSG00000231513.3,E2F6P4,514,False,False,False,False,42.41
55641,ENSG00000231514.1,CCNQP2,640,False,False,False,False,55.16
55642,ENSG00000231516.3,CBX1P5,559,False,False,False,False,49.02
55643,ENSG00000231522.1,LINC02570,795,True,False,False,False,48.28
55644,ENSG00000231523.1,SEPTIN14P1,648,False,False,False,False,38.58
55645,ENSG00000231526.3,HLA-DQA2,1521,False,True,False,False,43.14
55646,ENSG00000231527.8,FAM27C,64889,True,False,False,False,44.34
55648,ENSG00000231528.4,FAM225A,18998,True,False,False,False,52.55
55649,ENSG00000231529.3,LINC02779,8490,True,False,False,False,42.99
55650,ENSG00000231531.5,HINT1P1,378,False,False,False,False,46.3
55651,ENSG00000231532.7,LINC01249,7113,True,False,False,False,38.43
55652,ENSG00000231534.1,FBXO36-IT1,582,True,False,False,False,44.44
55653,ENSG00000231535.9,LINC00278,11817,True,False,False,False,36.13
55654,ENSG00000231537.1,MTCO3P10,772,False,False,True,False,38.86
55655,ENSG00000231538.2,DPP10-AS3,669,True,False,False,False,36.28
55656,ENSG00000231540.1,ELOCP9,239,False,False,False,False,37.66
55657,ENSG00000231541.1,RPS6P2,705,False,False,False,True,45.47
55658,ENSG00000231542.1,TAB3-AS1,245,True,False,False,False,42.18
55659,ENSG00000231543.9,C2,9282,False,False,False,False,49.87
55662,ENSG00000231544.3,RSL24D1P11,491,False,False,False,False,38.49
55663,ENSG00000231546.1,RPL3P5,1232,False,False,False,True,51.87
55664,ENSG00000231548.3,OR55B1P,1014,False,False,False,False,53.06
55665,ENSG00000231549.1,ATP5MKP1,177,False,False,False,False,35.59
55666,ENSG00000231550.1,PTCHD3P2,1205,False,False,False,False,57.09
55667,ENSG00000231551.9,PDE4DIPP6,1082,False,False,False,False,42.08
55668,ENSG00000231552.1,IGBP1P3,1000,False,False,False,False,46.4
55669,ENSG00000231553.1,MRM3P1,560,False,False,False,False,55.18
55670,ENSG00000231555.4,HSPA1B,2521,False,True,False,False,58.75
55671,ENSG00000231556.1,RSL24D1P3,495,False,False,False,False,37.78
55672,ENSG00000231558.11,HLA-DOA,5670,False,True,False,False,52.47
55675,ENSG00000231560.1,CLEC12A-AS1,3956,True,False,False,False,46.19
55676,ENSG00000231561.2,CEACAMP5,961,False,False,False,False,42.11
55677,ENSG00000231562.1,RPL7AP44,779,False,False,False,True,47.63
55678,ENSG00000231564.1,EIF4A1P11,222,False,False,False,False,43.69
55679,ENSG00000231565.1,NEK2P2,1338,False,False,False,False,43.5
55680,ENSG00000231567.1,MTND2P19,1012,False,False,True,False,36.5
55681,ENSG00000231568.1,S100A11P7,127,False,False,False,False,47.24
55682,ENSG00000231570.1,PPIAP63,264,False,False,False,False,42.8
55683,ENSG00000231573.5,HCG25,2311,True,False,False,False,45.44
55684,ENSG00000231574.8,LINC02015,16726,True,False,False,False,38.66
55685,ENSG00000231576.1,MTCO2P20,673,False,False,True,False,40.49
55686,ENSG00000231579.3,RPL7P21,635,False,False,False,True,46.93
55687,ENSG00000231580.1,RPL32P1,410,False,False,False,True,47.32
55688,ENSG00000231582.2,MTND4LP21,295,False,False,True,False,39.66
55689,ENSG00000231584.11,FAHD2CP,900,False,False,False,False,47.04
55690,ENSG00000231586.2,RPS23P9,438,False,False,False,True,44.04
55691,ENSG00000231587.1,SNORD62B,86,False,False,False,False,46.51
55692,ENSG00000231588.1,SHQ1P1,1544,False,False,False,False,44.56
55693,ENSG00000231591.6,PSMB8-AS1,5917,True,False,False,False,52.24
55694,ENSG00000231592.1,SAR1AP1,596,False,False,False,False,41.44
55695,ENSG00000231596.1,HLA-DQB3,356,False,False,False,False,48.13
55696,ENSG00000231602.1,RPL35AP4,102,False,False,False,True,44.12
55697,ENSG00000231605.6,LINC01363,3920,True,False,False,False,43.77
55698,ENSG00000231607.16,DLEU2,64835,True,False,False,False,38.96
55699,ENSG00000231608.9,TNXB,18992,False,False,False,False,54.39
55702,ENSG00000231609.8,EHBP1-AS1,15924,True,False,False,False,35.93
55703,ENSG00000231610.1,PIK3CDP1,922,False,False,False,False,56.18
55704,ENSG00000231617.8,DAXX,8091,False,True,False,False,51.34
55707,ENSG00000231618.10,PPT2,11995,False,True,False,False,52.94
55711,ENSG00000231619.1,ANAPC15P1,395,False,False,False,False,48.86
55712,ENSG00000231621.4,ANKRD44-AS1,2137,True,False,False,False,42.04
55713,ENSG00000231622.1,RPS29P7,171,False,False,False,True,49.71
55714,ENSG00000231623.2,RPL15P4,580,False,False,False,True,50.0
55715,ENSG00000231624.2,C6orf15,1140,False,True,False,False,57.74
55716,ENSG00000231625.5,SLC47A1P2,491,False,False,False,False,42.53
55717,ENSG00000231631.6,PSMB8,2657,False,True,False,False,50.37
55719,ENSG00000231635.1,ATP5F1BP1,1574,False,False,False,False,46.57
55720,ENSG00000231636.1,AGBL5-AS1,407,True,False,False,False,65.98
55721,ENSG00000231637.3,USP17L29,1593,False,True,False,False,52.35
55722,ENSG00000231638.1,LUARIS,2916,True,False,False,False,42.16
55723,ENSG00000231641.9,TRIM26,6431,False,False,False,False,46.83
55726,ENSG00000231643.4,YWHAQP8,295,False,False,False,False,56.27
55727,ENSG00000231645.4,KRT17P6,1307,False,False,False,False,58.41
55728,ENSG00000231646.8,FSIP2-AS1,12713,True,False,False,False,34.65
55729,ENSG00000231647.1,DDX39B-AS1,970,True,False,False,False,55.45
55730,ENSG00000231648.3,LINC01698,3867,True,False,False,False,42.13
55731,ENSG00000231649.3,SPATA31B1P,4016,False,False,False,False,53.63
55732,ENSG00000231650.1,RFESDP1,461,False,False,False,False,37.96
55733,ENSG00000231651.2,DLG3-AS1,916,True,False,False,False,57.05
55734,ENSG00000231652.3,CD109-AS1,4833,True,False,False,False,42.06
55735,ENSG00000231653.1,LINC03097,566,True,False,False,False,41.32
55736,ENSG00000231654.1,RPS6KA2-AS1,627,True,False,False,True,58.44
55737,ENSG00000231655.1,EMP2P1,352,False,False,False,False,50.4
55738,ENSG00000231659.1,UBQLN1P1,1169,False,False,False,False,41.75
55739,ENSG00000231660.1,RPS8P6,609,False,False,False,True,59.44
55740,ENSG00000231663.4,COA6-AS1,3036,True,False,False,False,52.36999999999999
55741,ENSG00000231665.1,OGFOD1P1,1592,False,False,False,False,45.22
55742,ENSG00000231666.8,LINC01704,6394,True,False,False,False,45.32
55743,ENSG00000231667.2,OR7E111P,1014,False,False,False,False,48.22
55744,ENSG00000231668.2,PPP2R2DP1,637,False,False,False,False,42.39
55745,ENSG00000231670.2,OR2N1P,937,False,False,False,False,44.82
55746,ENSG00000231671.2,LINC01307,1906,True,False,False,False,40.53
55747,ENSG00000231672.9,DIRC3,13680,True,False,False,False,42.31000000000001
55748,ENSG00000231674.1,LINC00410,2018,True,False,False,False,35.52
55749,ENSG00000231676.4,OR2J2,1272,False,True,False,False,41.9
55750,ENSG00000231677.1,HLA-DQB1-AS1,551,True,False,False,False,49.88
55751,ENSG00000231679.8,HLA-DRB3,1228,False,True,False,False,43.02
55752,ENSG00000231680.3,LINC02723,4016,True,False,False,False,50.16
55753,ENSG00000231682.2,LINC01891,4494,True,False,False,False,45.26
55754,ENSG00000231683.6,KILH,10552,True,False,False,False,39.26
55755,ENSG00000231684.3,EIF1P3,334,False,False,False,False,43.71
55756,ENSG00000231686.1,ANKRD11P2,988,False,False,False,False,63.97
55757,ENSG00000231688.1,RPL21P43,472,False,False,False,True,43.86
55758,ENSG00000231689.4,LINC01090,8234,True,False,False,False,36.02
55759,ENSG00000231690.6,LINC00574,26284,True,False,False,False,48.01
55760,ENSG00000231697.3,NANOGP5,877,False,False,False,False,46.86
55761,ENSG00000231701.1,BMS1P13,885,False,False,False,False,39.89
55762,ENSG00000231706.2,CYCSP43,310,False,False,False,False,45.48
55763,ENSG00000231707.4,PABPC1P1,591,False,False,False,False,50.73
55764,ENSG00000231711.3,LINC00899,10503,False,False,False,False,52.41
55766,ENSG00000231712.1,H3P5,276,False,False,False,False,48.56
55767,ENSG00000231715.1,COX6CP2,225,False,False,False,False,40.89
55768,ENSG00000231716.1,CDY23P,1014,False,False,False,False,40.73
55769,ENSG00000231718.2,LINC02789,3021,True,False,False,False,36.08
55770,ENSG00000231719.1,MCCD1P2,335,False,False,False,False,57.4
55771,ENSG00000231721.9,LINC-PINT,161332,True,False,False,False,41.71
55773,ENSG00000231722.1,CHMP4AP1,580,False,False,False,False,44.83
55774,ENSG00000231723.1,CAPZBP1,201,False,False,False,False,42.79
55775,ENSG00000231725.1,VN1R110P,971,False,False,False,False,40.99
55776,ENSG00000231726.2,HMGN2P38,265,False,False,False,False,50.19
55777,ENSG00000231728.5,TMSB15B-AS1,7309,True,False,False,False,40.2
55778,ENSG00000231729.1,ARHGEF9-IT1,394,True,False,False,False,43.53
55779,ENSG00000231733.1,LINC02570,799,True,False,False,False,48.35
55780,ENSG00000231735.1,RPS2P18,884,False,False,False,True,55.88
55781,ENSG00000231737.7,PPP1R10,6667,False,True,False,False,46.339999999999996
55784,ENSG00000231738.11,TSPAN19,5726,False,True,False,False,34.17
55788,ENSG00000231739.2,GAPDHP59,267,False,False,False,False,52.81
55789,ENSG00000231742.7,LINC01273,12800,True,False,False,False,49.05
55790,ENSG00000231745.1,MCCD1P2,335,False,False,False,False,57.4
55791,ENSG00000231746.1,RPL13P,632,False,False,False,True,56.96
55792,ENSG00000231749.4,ABCA9-AS1,3474,True,False,False,False,37.94
55793,ENSG00000231750.3,NANOGP10,895,False,False,False,False,48.27
55794,ENSG00000231752.9,EMBP1,901,False,False,False,False,37.75
55795,ENSG00000231755.1,CHODL-AS1,1117,True,False,False,False,38.64
55796,ENSG00000231758.4,ARHGAP15-AS1,10057,True,False,False,False,38.27
55797,ENSG00000231759.8,CYP21A1P,1481,False,False,False,False,62.12
55798,ENSG00000231763.1,SLC66A2P1,429,False,False,False,False,48.95
55799,ENSG00000231764.12,DLX6-AS1,67840,True,False,False,False,42.6
55800,ENSG00000231765.1,PPP1R11P2,382,False,False,False,False,39.79
55801,ENSG00000231766.1,MTCO2P5,426,False,False,True,False,37.79
55802,ENSG00000231767.5,RPS27AP5,471,False,False,False,True,42.68
55803,ENSG00000231768.3,LINC01354,23868,True,False,False,False,44.41
55804,ENSG00000231770.9,TMEM44-AS1,4441,True,False,False,False,48.47
55805,ENSG00000231773.1,ZDHHC20P2,427,False,False,False,False,40.75
55806,ENSG00000231776.6,LINC01611,5195,True,False,False,False,37.51
55807,ENSG00000231777.1,MTND4P21,1357,False,False,True,False,36.92
55808,ENSG00000231780.1,RBISP6,306,False,False,False,False,34.31
55809,ENSG00000231782.7,LINC00575,1742,True,False,False,False,44.98
55810,ENSG00000231784.9,DBIL5P,250,False,False,False,False,62.8
55811,ENSG00000231785.1,MICC,1055,False,False,False,False,56.25
55812,ENSG00000231787.4,H2BP9,433,False,False,False,False,59.35
55813,ENSG00000231788.4,RPL31P50,296,False,False,False,True,45.95
55814,ENSG00000231789.5,PIK3CD-AS2,1348,True,False,False,False,49.74
55815,ENSG00000231793.8,DOC2GP,1163,False,False,False,False,63.17
55816,ENSG00000231795.1,ITCH-IT1,208,True,False,False,False,44.02
55817,ENSG00000231799.2,PA2G4P6,1197,False,False,False,False,45.53
55818,ENSG00000231801.2,ANP32BP2,545,False,False,False,False,44.59
55819,ENSG00000231802.1,DNAJB6P3,766,False,False,False,False,41.51
55820,ENSG00000231804.1,RPL21P85,474,False,False,False,True,41.56
55821,ENSG00000231806.5,PCAT7,12276,True,False,False,False,45.7
55822,ENSG00000231808.3,LINC01388,4860,True,False,False,False,43.59
55823,ENSG00000231809.4,NANOGP9,892,False,False,False,False,47.42
55824,ENSG00000231810.1,RPL36AP35,308,False,False,False,True,43.18
55825,ENSG00000231812.1,SNRPCP9,207,False,False,False,False,60.87
55826,ENSG00000231814.3,LINC00210,1844,True,False,False,False,41.85
55827,ENSG00000231817.10,LINC01198,18352,True,False,False,False,42.64
55828,ENSG00000231821.1,NPM1P48,853,False,False,False,False,40.21
55829,ENSG00000231822.1,SMC3P1,735,False,False,False,False,40.82
55830,ENSG00000231823.3,HLA-DQA2,1201,False,True,False,False,43.46
55831,ENSG00000231824.4,AKAIN1,3588,False,True,False,False,39.25
55832,ENSG00000231825.9,PRRC2A,14093,False,True,False,False,53.45
55835,ENSG00000231826.9,LINC01819,17947,True,False,False,False,48.31
55836,ENSG00000231831.1,MTHFD1P1,2764,False,False,True,False,47.25
55837,ENSG00000231834.10,HLA-A,4659,False,True,False,False,55.11
55840,ENSG00000231836.1,LINC01149,2140,True,False,False,False,42.98
55841,ENSG00000231837.2,RPS7P2,607,False,False,False,True,41.07
55842,ENSG00000231839.1,DPY19L4P2,1621,False,False,False,False,36.46
55843,ENSG00000231840.3,TMEM139-AS1,4137,True,False,False,False,43.839999999999996
55844,ENSG00000231841.1,FAM192BP,762,False,False,False,False,46.46
55845,ENSG00000231845.3,HMGB3P14,599,False,False,False,False,40.73
55846,ENSG00000231848.1,KRTCAP2P1,461,False,False,False,False,54.23
55847,ENSG00000231849.1,UBE2V2P4,259,False,False,False,False,35.52
55848,ENSG00000231851.7,MRPS9-AS1,7615,True,False,False,False,37.33
55849,ENSG00000231852.9,CYP21A2,8720,False,False,False,False,61.93
55852,ENSG00000231854.1,LINC02570,799,True,False,False,False,48.3
55853,ENSG00000231857.1,MORF4L1P5,961,False,False,False,False,38.82
55854,ENSG00000231858.5,STAT4-AS1,733,True,False,False,False,40.87
55856,ENSG00000231860.1,MDC1-AS1,738,True,False,False,False,50.88
55857,ENSG00000231861.3,OR5K2,951,False,True,False,False,39.22
55858,ENSG00000231870.4,KRT17P3,1262,False,False,False,False,59.4
55859,ENSG00000231871.5,IPO9-AS1,1677,True,False,False,False,46.27
55860,ENSG00000231874.3,TSPY18P,509,False,False,False,False,55.28
55861,ENSG00000231878.1,SNRPFP1,252,False,False,False,False,41.67
55862,ENSG00000231879.1,TXNL1P1,554,False,False,False,False,33.75
55863,ENSG00000231882.2,F10-AS1,1242,True,False,False,False,50.68
55864,ENSG00000231884.1,NDUFB1P1,180,False,False,False,False,41.67
55865,ENSG00000231887.10,PRH1,5826,False,True,False,False,36.54
55867,ENSG00000231888.1,MTND5P15,349,False,False,True,False,44.99
55868,ENSG00000231889.10,TRAF3IP2-AS1,18797,True,False,False,False,41.85
55869,ENSG00000231890.11,DARS1-AS1,35449,True,False,False,False,42.16
55870,ENSG00000231894.2,WDR95P,1542,False,False,False,False,44.84
55871,ENSG00000231895.1,HLA-DPA3,127,False,False,False,False,46.46
55872,ENSG00000231897.1,MARK2P14,628,False,False,False,False,54.22
55873,ENSG00000231898.9,MYO3B-AS1,25477,True,False,False,False,40.36
55874,ENSG00000231900.3,GOT2P1,1309,False,False,False,False,48.05
55875,ENSG00000231904.3,HLA-H,1088,False,False,False,False,60.67
55876,ENSG00000231905.2,SETP10,814,False,False,False,False,41.15
55877,ENSG00000231906.1,COX7BP6,242,False,False,False,False,47.11
55878,ENSG00000231907.2,GAPDHP37,968,False,False,False,False,50.31
