,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo
36696,ENSG00000178685.15,PARP10,1962.1764705882354,65.4804876921325,False,False,False,False
36700,ENSG00000178690.4,DYNAP,1690.0,39.5777315496939,False,True,False,False
36701,ENSG00000178691.13,SUZ12,3771.75,37.88731379177601,False,True,False,False
36703,ENSG00000178694.10,NSUN3,1441.75,41.61358393545469,False,False,False,False
36707,ENSG00000178695.6,KCTD12,6231.0,43.65270422083133,False,True,False,False
36708,ENSG00000178700.10,DHFR2,2323.0,42.787319699261005,False,False,False,False
36711,ENSG00000178718.7,RPP25,2355.0,61.401273885350314,False,True,False,False
36712,ENSG00000178719.18,GRINA,1490.7272727272727,62.738860426178896,False,True,False,False
36714,ENSG00000178722.17,LINC03122,1648.842105263158,44.180321083912794,True,False,False,False
36716,ENSG00000178723.7,GLULP4,1122.0,50.26737967914438,False,False,False,False
36717,ENSG00000178726.7,THBD,4040.0,54.678217821782184,False,True,False,False
36718,ENSG00000178732.6,GP5,3513.5,56.01210505739427,False,True,False,False
36719,ENSG00000178734.7,LMO7DN,1154.2857142857142,44.64253480226407,True,False,False,False
36720,ENSG00000178741.13,COX5A,688.8333333333334,50.721517645896654,False,True,False,False
36721,ENSG00000178750.4,STX19,1591.1666666666667,35.81809609427544,False,True,False,False
36722,ENSG00000178752.16,ERFE,1617.2857142857142,62.25712577766759,False,True,False,False
36724,ENSG00000178761.16,FAM219B,1611.409090909091,55.32605787581936,False,False,False,False
36728,ENSG00000178762.5,H2BC2P,381.0,51.44356955380578,False,False,False,False
36729,ENSG00000178764.9,ZHX2,4205.6,51.56635355689644,False,True,False,False
36730,ENSG00000178772.8,CPN2,3155.5882352941176,55.49662427460337,False,True,False,False
36731,ENSG00000178773.16,CPNE7,1511.9285714285713,64.22000609288408,False,True,False,False
36735,ENSG00000178776.6,C5orf46,1361.0,43.57769585171018,False,False,False,False
36737,ENSG00000178789.10,CD300LB,2585.6666666666665,53.58474254203005,False,True,False,False
36738,ENSG00000178795.10,GDPD4,1219.5,44.35633397832402,False,True,False,False
36741,ENSG00000178796.13,RIIAD1,657.5,50.93857921569826,False,True,False,False
36743,ENSG00000178802.19,MPI,1330.7407407407406,55.574562373139266,False,True,False,False
36747,ENSG00000178803.13,ADORA2A-AS1,1286.2,55.283877961880535,True,False,False,False
36748,ENSG00000178804.8,H1-8,1046.5,59.19915487575999,False,True,False,False
36749,ENSG00000178809.13,TRIM73,1577.142857142857,60.79654290094748,False,True,False,False
36752,ENSG00000178814.18,OPLAH,3839.8529411764707,66.42378270057598,False,True,False,False
36754,ENSG00000178821.14,TMEM52,790.0,67.79000450555682,False,True,False,False
36757,ENSG00000178826.12,TMEM139,1692.0714285714287,53.56162798691543,False,True,False,False
36759,ENSG00000178828.7,RNF186,1255.0,58.08764940239044,False,True,False,False
36760,ENSG00000178852.16,EFCAB13,1205.7692307692307,38.06984286187816,False,True,False,False
36763,ENSG00000178860.10,MSC,1075.5,58.446717848089236,False,True,False,False
36765,ENSG00000178878.14,APOLD1,2916.0,49.54372360308897,False,False,False,False
36768,ENSG00000178882.15,RFLNA,1624.2,62.814848283820524,False,True,False,False
36770,ENSG00000178896.10,EXOSC4,985.5714285714286,63.0659969380774,False,True,False,False
36771,ENSG00000178904.20,DPY19L3,2996.5,42.39243413954956,False,True,False,False
36775,ENSG00000178913.9,TAF7,1250.75,43.35718403810955,False,False,False,False
36777,ENSG00000178917.19,ZNF852,3834.714285714286,42.822325917861924,False,True,False,False
36780,ENSG00000178919.9,FOXE1,3492.0,61.05383734249714,False,True,False,False
36781,ENSG00000178921.15,PFAS,3181.9545454545455,58.64411938436242,False,True,False,False
36785,ENSG00000178922.19,HYI,1008.7272727272727,62.31143805472491,False,True,False,False
36787,ENSG00000178927.20,CYBC1,1644.8933333333334,61.76275779731808,False,False,False,False
36791,ENSG00000178928.9,TPRX1,1587.0,60.570221152279316,False,True,False,False
36792,ENSG00000178934.5,LGALS7B,515.5,64.87655762653125,False,True,False,False
36794,ENSG00000178935.5,ZNF552,1238.75,50.905436800839496,False,True,False,False
36797,ENSG00000178947.9,SMIM10L2A,5230.0,57.49521988527725,False,True,False,False
36798,ENSG00000178950.19,GAK,3385.46875,60.71361425008926,False,False,False,False
36802,ENSG00000178951.10,ZBTB7A,2798.9444444444443,67.95081023808966,False,True,False,False
36803,ENSG00000178952.12,TUFM,1503.9583333333333,59.467712377450965,False,True,False,False
36806,ENSG00000178965.14,ERICH3,3133.8,41.47231802179063,False,False,False,False
36809,ENSG00000178966.18,RMI1,3645.2631578947367,35.73212498331934,False,True,False,False
36810,ENSG00000178971.18,CTC1,3830.3636363636365,55.06492486583137,False,True,False,False
36814,ENSG00000178974.12,FBXO34,2984.714285714286,46.76292345760812,False,True,False,False
36817,ENSG00000178977.5,LINC00324,1397.75,49.67296958410279,True,False,False,False
36818,ENSG00000178980.16,SELENOW,898.7857142857143,56.098927238146686,False,True,False,False
36822,ENSG00000178982.11,EIF3K,706.2272727272727,54.44045457167526,False,True,False,False
36825,ENSG00000178988.12,MRFAP1L1,1680.8,45.3785459874058,False,False,False,False
36827,ENSG00000178996.15,SNX18,3421.0,56.0316306088835,False,True,False,False
36828,ENSG00000178997.12,EXD1,1914.6,43.99179518422197,False,True,False,False
36831,ENSG00000178999.14,AURKB,1028.939393939394,56.22784771074954,False,True,False,False
36834,ENSG00000179002.6,TAS1R2,2520.0,58.92857142857143,False,True,False,False
36835,ENSG00000179008.10,C14orf39,1851.111111111111,34.58211137949101,False,False,False,False
36837,ENSG00000179010.17,MRFAP1,1548.8333333333333,51.64589891878481,False,True,False,False
36839,ENSG00000179021.11,C3orf38,1794.1666666666667,39.0299789799359,False,True,False,False
36841,ENSG00000179023.9,KLHDC7A,5045.0,58.19623389494549,False,True,False,False
36842,ENSG00000179029.16,TMEM107,1035.5714285714287,52.80768185677796,False,True,False,False
36844,ENSG00000179031.8,NSA2P3,778.0,40.102827763496144,False,False,False,False
36845,ENSG00000179041.4,RRS1,1720.0,56.27906976744186,False,True,False,False
36846,ENSG00000179044.17,EXOC3L1,2140.3333333333335,64.93043577245433,False,True,False,False
36850,ENSG00000179046.10,TRIML2,1445.6923076923076,48.52316171084958,False,True,False,False
36854,ENSG00000179051.15,RCC2,3671.304347826087,54.3422207179839,False,True,False,False
36856,ENSG00000179055.8,OR13D1,945.0,42.43386243386244,False,True,False,False
36857,ENSG00000179057.14,IGSF22,2601.8,56.208507115105704,False,True,False,False
36861,ENSG00000179058.8,C9orf50,1924.6666666666667,63.17482263033384,False,True,False,False
36863,ENSG00000179059.11,ZFP42,2895.653846153846,43.72086314071628,False,True,False,False
36864,ENSG00000179071.5,CCDC89,2348.0,42.24872231686542,False,True,False,False
36865,ENSG00000179073.7,TAAR3P,1025.0,41.951219512195124,False,False,False,False
36866,ENSG00000179083.8,FAM133A,3282.222222222222,35.094914879266305,False,True,False,False
36867,ENSG00000179085.9,DPM3,456.4,62.102836130787736,False,True,False,False
36868,ENSG00000179088.16,C12orf42,889.3125,44.81908850296076,False,False,False,False
36871,ENSG00000179091.6,CYC1,1095.25,61.32651299326027,False,False,False,False
36873,ENSG00000179094.18,PER1,2537.4615384615386,62.474615056753024,False,False,False,False
36877,ENSG00000179097.8,HTR1F,3343.0,36.23132685389035,False,True,False,False
36878,ENSG00000179101.5,H3P47,400.0,53.0,False,False,False,False
36879,ENSG00000179104.9,TMTC2,4478.6,44.82998722913537,False,False,False,False
36882,ENSG00000179111.9,HES7,1008.6666666666666,67.55164158974118,False,True,False,False
36883,ENSG00000179115.12,FARSA,1333.7142857142858,61.576138898531546,False,True,False,False
36886,ENSG00000179119.15,SPTY2D1,2770.3333333333335,45.977605992831094,False,True,False,False
36889,ENSG00000179131.7,RPL31P38,363.0,44.90358126721763,False,False,False,True
36890,ENSG00000179133.16,C10orf67,2371.375,43.28940650401285,False,False,False,False
36892,ENSG00000179134.17,SAMD4B,2665.9523809523807,58.41237284095824,False,True,False,False
36895,ENSG00000179136.9,LINC00670,1082.3333333333333,42.71443564965793,True,False,False,False
36896,ENSG00000179141.9,MTUS2-AS1,1289.6666666666667,49.016030715555566,True,False,False,False
36897,ENSG00000179142.3,CYP11B2,2954.6666666666665,58.099853073325185,False,True,False,False
36898,ENSG00000179144.6,GIMAP7,1217.6666666666667,40.86782021429769,False,True,False,False
36899,ENSG00000179148.11,ALOXE3,2950.4285714285716,58.10442404685187,False,True,False,False
36902,ENSG00000179151.14,EDC3,1858.3214285714287,52.12919192133629,False,True,False,False
36906,ENSG00000179152.21,TCAIM,2300.6111111111113,39.39416756191552,False,True,False,False
36910,ENSG00000179157.4,RPS2P28,741.0,58.02968960863698,False,False,False,True
36911,ENSG00000179163.13,FUCA1,1971.6666666666667,48.96891107147763,False,True,False,False
36912,ENSG00000179165.12,PXT1,2073.0,43.849493487698986,False,True,False,False
36913,ENSG00000179168.16,GGN,1626.75,67.60893501642474,False,True,False,False
36916,ENSG00000179170.11,OR7E97P,1015.0,47.68472906403941,False,False,False,False
36917,ENSG00000179172.10,HNRNPCL1,1134.0,47.795414462081126,False,True,False,False
36918,ENSG00000179178.12,TMEM125,2048.8571428571427,60.05207161117718,False,True,False,False
36920,ENSG00000179195.17,ZNF664,3392.516666666667,46.163793995604706,False,False,False,False
36923,ENSG00000179213.14,SIGLECL1,1100.25,50.97460931657695,False,True,False,False
36925,ENSG00000179218.16,CALR,1492.8235294117646,54.48819238993792,False,False,False,False
36928,ENSG00000179219.5,LINC00311,1566.0,55.044699872286074,True,False,False,False
36929,ENSG00000179222.19,MAGED1,2658.8367346938776,53.217798590277006,False,True,False,False
36931,ENSG00000179240.13,GVQW3,4059.4545454545455,45.66296229240759,False,True,False,False
36934,ENSG00000179241.14,LDLRAD3,2333.4,51.510965471131385,False,True,False,False
36936,ENSG00000179242.16,CDH4,4366.333333333333,59.45678984606448,False,True,False,False
36937,ENSG00000179253.3,CDH4-AS2,2000.0,55.65,True,False,False,False
36938,ENSG00000179256.3,SMCO3,2089.5,38.459182738558795,False,True,False,False
36939,ENSG00000179262.11,RAD23A,1423.1538461538462,58.23889839010231,False,False,False,False
36943,ENSG00000179270.7,PCARE,3942.0,53.56443477004593,False,False,False,False
36945,ENSG00000179271.4,GADD45GIP1,1257.0,63.72591347631278,False,True,False,False
36946,ENSG00000179277.9,MEIS3P1,958.0,61.06471816283925,False,False,False,False
36947,ENSG00000179284.7,DAND5,1712.0,56.087410631394924,False,True,False,False
36948,ENSG00000179292.5,TMEM151A,2538.0,67.84869976359337,False,True,False,False
36949,ENSG00000179295.20,PTPN11,4722.185185185185,43.815158625310694,False,False,False,False
36953,ENSG00000179299.18,NSUN7,2714.6428571428573,41.58535892234481,False,True,False,False
36956,ENSG00000179300.5,RTL3,2654.0,48.021846784590636,False,True,False,False
36957,ENSG00000179304.19,FAM156B,2205.4347826086955,55.65575657873231,False,True,False,False
36958,ENSG00000179314.18,WSCD1,3653.1,59.788717840034415,False,False,False,False
36961,ENSG00000179331.3,RAB39A,1885.0,43.55437665782493,False,True,False,False
36962,ENSG00000179335.21,CLK3,1724.9166666666667,56.54086817902028,False,False,False,False
36966,ENSG00000179344.18,HLA-DQB1,1443.0,50.18457295049412,False,False,False,False
36970,ENSG00000179348.14,GATA2,2560.5666666666666,62.77867366559575,False,True,False,False
36973,ENSG00000179361.19,ARID3B,3399.153846153846,56.010475541754445,False,True,False,False
36976,ENSG00000179362.15,HMGN2P46,490.0,48.36734693877551,False,False,False,False
36977,ENSG00000179363.8,TMEM31,657.6666666666666,43.10871249654203,False,True,False,False
36978,ENSG00000179364.16,PACS2,3162.75,63.01849127609666,False,True,False,False
36982,ENSG00000179381.8,OR4K11P,976.0,42.62295081967213,False,False,False,False
36983,ENSG00000179387.11,ELMOD2,2582.5,37.842188268893565,False,True,False,False
36985,ENSG00000179388.9,EGR3,1860.4,62.465859134641974,False,True,False,False
36987,ENSG00000179397.18,CATSPERE,1739.5,40.82756024062638,False,False,False,False
36989,ENSG00000179399.16,GPC5,1314.3333333333333,41.2356076937217,False,True,False,False
36991,ENSG00000179403.13,VWA1,2403.3333333333335,68.14765312707931,False,True,False,False
36992,ENSG00000179406.11,LINC00174,1156.46875,49.97386944068123,True,False,False,False
36993,ENSG00000179407.4,DNAJB8,2738.5,58.682642734927285,False,True,False,False
36994,ENSG00000179409.11,GEMIN4,1860.5714285714287,57.42960297234315,False,True,False,False
36995,ENSG00000179412.11,HNRNPCL4,1718.0,43.94644935972061,False,True,False,False
36996,ENSG00000179420.12,OR6W1P,1098.0,53.551912568306015,False,False,False,False
36997,ENSG00000179428.2,IL6-AS1,1364.0,48.313782991202345,True,False,False,False
36998,ENSG00000179431.7,FJX1,1628.5,58.7745530416028,False,True,False,False
37000,ENSG00000179443.5,OR13C6P,950.0,53.473684210526315,False,False,False,False
37001,ENSG00000179447.2,SLC24A3-AS1,1789.0,45.89155953046395,True,False,False,False
37002,ENSG00000179452.2,LINC01699,259.0,48.26254826254826,True,False,False,False
37003,ENSG00000179454.15,KLHL28,2164.2,41.84166176577411,False,True,False,False
37005,ENSG00000179455.10,MKRN3,1847.1666666666667,45.8659739641987,False,True,False,False
37008,ENSG00000179456.13,ZBTB18,3139.375,44.675926661786114,False,True,False,False
37009,ENSG00000179460.5,EEF1A1P27,1135.0,45.37444933920705,False,False,False,False
37010,ENSG00000179468.6,OR9A2,933.0,44.80171489817792,False,True,False,False
37011,ENSG00000179476.9,DORIP1,2402.714285714286,38.91388247782275,False,True,False,False
37014,ENSG00000179477.11,ALOX12B,1072.3333333333333,60.81311543659737,False,True,False,False
37017,ENSG00000179520.12,SLC17A8,2128.0,43.689462811159586,False,True,False,False
37020,ENSG00000179523.8,EIF3J-DT,1182.75,47.77504186622427,True,False,False,False
37021,ENSG00000179526.18,SHARPIN,1490.78125,65.6794236957107,False,True,False,False
37025,ENSG00000179528.16,LBX2,887.8333333333334,63.040675721332896,False,True,False,False
37028,ENSG00000179532.13,DNHD1,3179.3333333333335,55.19624812232809,False,False,False,False
37032,ENSG00000179542.17,SLITRK4,4327.5,41.1042398964373,False,True,False,False
37033,ENSG00000179546.6,HTR1D,3199.0,50.19432872121289,False,True,False,False
37034,ENSG00000179562.3,GCC1,1855.0,52.40610007759684,False,True,False,False
37036,ENSG00000179564.5,LSMEM2,1419.5,57.408442166532566,False,True,False,False
37037,ENSG00000179571.10,NBPF17P,2119.0,48.8909863142992,False,False,False,False
37038,ENSG00000179580.10,RNF151,809.0,62.87734988682812,False,True,False,False
37039,ENSG00000179583.22,CIITA,3147.185185185185,57.462743518789026,False,True,False,False
37043,ENSG00000179588.9,ZFPM1,1560.4,65.44880093737409,False,True,False,False
37045,ENSG00000179593.17,ALOX15B,2512.285714285714,58.632467600378725,False,True,False,False
37047,ENSG00000179598.6,PLD6,2578.0,53.297129557796744,False,True,False,False
37048,ENSG00000179600.4,GPHB5,496.0,57.61107358744642,False,True,False,False
37049,ENSG00000179603.19,GRM8,1985.4705882352941,44.68702421769264,False,True,False,False
37052,ENSG00000179604.11,CDC42EP4,2264.9375,59.933926584091594,False,True,False,False
37054,ENSG00000179611.3,DGKZP1,2776.0,62.824207492795395,False,False,False,False
37055,ENSG00000179615.3,OR2AP1,1548.0,41.27906976744186,False,True,False,False
37056,ENSG00000179626.4,OR6C4,3725.3333333333335,38.041845461064575,False,True,False,False
37057,ENSG00000179627.11,ZBTB42,2887.0,64.02496780090102,False,True,False,False
37058,ENSG00000179630.12,LACC1,3967.1666666666665,38.91489097080721,False,True,False,False
37059,ENSG00000179632.12,MAF1,1612.2592592592594,61.57704083169224,False,True,False,False
37060,ENSG00000179636.15,TPPP2,753.25,50.49255647375236,False,False,False,False
37063,ENSG00000179639.11,FCER1A,1001.0,42.55101997155989,False,True,False,False
37064,ENSG00000179673.5,RPRML,1098.0,68.39708561020036,False,True,False,False
37065,ENSG00000179674.4,ARL14,1289.0,38.712179984484095,False,True,False,False
37066,ENSG00000179676.8,LINC00305,928.78125,43.35574490308561,True,False,False,False
37067,ENSG00000179695.3,OR6C2,1893.5,37.36197999779699,False,True,False,False
37068,ENSG00000179698.14,WDR97,4484.166666666667,64.31013965465664,False,False,False,False
37072,ENSG00000179709.9,NLRP8,3414.0,48.826870092871864,False,True,False,False
37073,ENSG00000179715.14,PCED1B,2037.1785714285713,55.98361267295621,False,True,False,False
37074,ENSG00000179743.5,SPEN-AS1,889.75,52.197141410530904,True,False,False,False
37075,ENSG00000179750.16,APOBEC3B,1518.75,50.779490812214235,False,True,False,False
37077,ENSG00000179751.7,SYCN,576.0,67.01388888888889,False,True,False,False
37078,ENSG00000179761.13,PIPOX,1344.6923076923076,52.456935293700965,False,False,False,False
37080,ENSG00000179766.20,ATP8B5P,2157.0,45.34075104311544,False,False,False,False
37081,ENSG00000179772.8,FOXS1,1302.0,64.1321044546851,False,True,False,False
37082,ENSG00000179774.9,ATOH7,1519.0,53.85121790651745,False,True,False,False
37083,ENSG00000179776.21,CDH5,2396.3,54.997253510200835,False,False,False,False
37085,ENSG00000179796.14,LRRC3B,1988.2222222222222,47.689783006745884,False,True,False,False
37088,ENSG00000179799.10,OR7E22P,1035.0,47.53623188405797,False,False,False,False
37089,ENSG00000179813.7,FAM216B,3287.0,39.47339923363137,False,True,False,False
37090,ENSG00000179817.5,MRGPRX4,1444.0,52.21606648199446,False,True,False,False
37091,ENSG00000179818.18,PCBP1-AS1,809.2857142857143,48.99153227025041,True,False,False,False
37093,ENSG00000179820.18,MYADM,2195.2916666666665,58.042237283441885,False,False,False,False
37095,ENSG00000179826.8,MRGPRX3,1559.5,51.91219514206091,False,True,False,False
37096,ENSG00000179832.19,MROH1,4761.0,63.279449502429536,False,False,False,False
37099,ENSG00000179833.5,SERTAD2,3049.6666666666665,51.440271805143624,False,True,False,False
37101,ENSG00000179840.5,PIK3CD-AS1,1823.0,55.45803620405925,True,False,False,False
37102,ENSG00000179841.8,AKAP5,4544.0,37.19508042791287,False,True,False,False
37103,ENSG00000179846.11,NKPD1,3894.0,65.49128248101471,False,True,False,False
37104,ENSG00000179855.10,GIPC3,4243.666666666667,59.148131060281294,False,True,False,False
37105,ENSG00000179859.10,RNF227,1940.3333333333333,56.07799745585553,False,True,False,False
37106,ENSG00000179862.7,CITED4,1310.0,73.5114503816794,False,True,False,False
37107,ENSG00000179869.15,ABCA13,6049.25,44.81893197592685,False,False,False,False
37111,ENSG00000179873.14,NLRP11,2832.0,45.326398563268434,False,True,False,False
37113,ENSG00000179886.6,TIGD5,5394.0,64.51612903225806,False,True,False,False
37114,ENSG00000179889.22,PDXDC1,2715.15625,49.280301763780585,False,True,False,False
37117,ENSG00000179899.8,PHC1P1,3061.0,56.256125449199615,False,False,False,False
37118,ENSG00000179902.14,CFAP276,638.0,49.17561208781233,False,True,False,False
37121,ENSG00000179909.16,ZNF154,5053.666666666667,44.077203828761924,False,True,False,False
37123,ENSG00000179912.22,R3HDM2,3526.2894736842104,51.66002900397337,False,False,False,False
37126,ENSG00000179913.12,B3GNT3,1977.3333333333333,59.67728875033918,False,True,False,False
37127,ENSG00000179914.6,ITLN1,1093.2727272727273,51.897141893981,False,True,False,False
37129,ENSG00000179915.25,NRXN1,2001.2,44.79651659396857,False,True,False,False
37133,ENSG00000179918.19,SEPHS2,2244.0,51.20320855614974,False,True,False,False
37134,ENSG00000179919.3,OR10A7,951.0,44.269190325972666,False,True,False,False
37135,ENSG00000179921.16,GPBAR1,1632.4285714285713,63.709963363885926,False,True,False,False
37136,ENSG00000179922.6,ZNF784,1773.0,66.18922612116667,False,True,False,False
37137,ENSG00000179930.6,ZNF648,2400.5,59.82692889604458,False,True,False,False
37138,ENSG00000179933.7,C14orf119,1456.642857142857,47.47371179244913,False,True,False,False
37139,ENSG00000179934.8,CCR8,2660.0,43.20415330434612,False,True,False,False
37140,ENSG00000179935.11,LINC00652,2140.875,46.5522118097433,True,False,False,False
37141,ENSG00000179938.13,GOLGA8J,3275.0,44.885746730566524,False,True,False,False
37143,ENSG00000179941.10,BBS10,3517.5,36.13535160468789,False,True,False,False
37144,ENSG00000179943.9,FIZ1,2436.625,65.05461530596708,False,True,False,False
37145,ENSG00000179950.16,PUF60,1671.96,61.31600050040133,False,True,False,False
37149,ENSG00000179954.16,SSC5D,2378.0,67.10030889382843,False,True,False,False
37151,ENSG00000179958.10,DCTPP1,914.3333333333334,56.850945253228964,False,True,False,False
37152,ENSG00000179965.13,ZNF771,1661.2222222222222,64.78362655392682,False,True,False,False
37153,ENSG00000179967.11,PPP1R14BP3,445.0,65.1685393258427,False,False,False,False
37154,ENSG00000179978.11,NAIPP2,3544.0,42.691873589164786,False,False,False,False
37155,ENSG00000179981.11,TSHZ1,3852.4,53.40783379664724,False,True,False,False
37157,ENSG00000179988.15,PSTK,1406.7777777777778,45.04546100966229,False,False,False,False
37160,ENSG00000179994.12,SPDYE7P,1038.0,57.321772639691716,False,False,False,False
37161,ENSG00000179997.8,RPA3P1,361.0,42.10526315789473,False,False,False,False
37162,ENSG00000180008.10,SOCS4,3705.4615384615386,38.536909141443125,False,True,False,False
37164,ENSG00000180011.7,PTGR3,2978.5,47.84734354032454,False,True,False,False
37165,ENSG00000180016.2,OR1E1,1307.0,44.83550114766641,False,True,False,False
37166,ENSG00000180035.14,ZNF48,2166.8333333333335,62.246456535077776,False,False,False,False
37168,ENSG00000180042.5,OR1R1P,945.0,66.34920634920634,False,True,False,False
37169,ENSG00000180043.11,GARIN5B,3189.5,62.81550958683594,False,False,False,False
37171,ENSG00000180044.6,C3orf80,1951.0,57.721062753297716,False,True,False,False
37173,ENSG00000180053.8,NKX2-6,1775.0,64.33802816901408,False,True,False,False
37174,ENSG00000180061.10,TMEM150B,777.1428571428571,61.23636426039142,False,False,False,False
37177,ENSG00000180066.12,LINC02870,913.4285714285714,63.691523459739585,True,False,False,False
37178,ENSG00000180068.11,OR3A4P,906.0,54.746136865342166,False,False,False,False
37179,ENSG00000180071.21,ANKRD18A,2542.1,46.808411597880145,False,False,False,False
37182,ENSG00000180083.11,WFDC11,606.0,43.349324782167805,False,True,False,False
37183,ENSG00000180089.7,TMEM86B,1488.0,64.30825390103885,False,True,False,False
37185,ENSG00000180090.6,OR3A1,1650.0,49.45454545454545,False,True,False,False
37186,ENSG00000180096.13,SEPTIN1,1155.6363636363637,59.470005825517724,False,True,False,False
37190,ENSG00000180098.10,TRNAU1AP,1108.1666666666667,49.09289872150134,False,True,False,False
37192,ENSG00000180104.17,EXOC3,2374.235294117647,57.788590655680125,False,False,False,False
37196,ENSG00000180105.11,ACER2P1,823.0,52.733900364520046,False,False,False,False
37197,ENSG00000180113.16,TDRD6,6145.666666666667,41.25513524834226,False,True,False,False
37198,ENSG00000180116.15,REDIC1,2497.6666666666665,37.34724745566824,False,True,False,False
37200,ENSG00000180138.7,CSNK1A1L,2406.0,44.63840399002494,False,True,False,False
37201,ENSG00000180139.11,ACTA2-AS1,1186.5,47.16488510059919,True,False,False,False
37202,ENSG00000180150.5,HMGN2P9,229.0,47.161572052401745,False,False,False,False
37203,ENSG00000180152.3,XIAPP3,795.0,38.9937106918239,False,False,False,False
37204,ENSG00000180155.21,LYNX1,2424.0,64.43961045706907,False,True,False,False
37206,ENSG00000180172.7,RPS12P23,400.0,46.25,False,False,False,True
37207,ENSG00000180176.16,TH,1330.642857142857,65.99490103569988,False,True,False,False
37210,ENSG00000180178.12,FAR2P1,709.0,46.96755994358251,False,False,False,False
37211,ENSG00000180182.12,MED14,3232.0625,42.87731853301057,False,True,False,False
37213,ENSG00000180185.13,FAHD1,1838.0,52.22588428976908,False,True,False,False
37214,ENSG00000180189.10,HMGB1P14,591.0,42.978003384094755,False,False,False,False
37215,ENSG00000180190.13,TDRP,1989.3333333333333,42.06404432792471,False,True,False,False
37217,ENSG00000180198.18,RCC1,2162.56,55.10939873589788,False,True,False,False
37220,ENSG00000180205.4,WFDC9,675.0,45.62962962962963,False,True,False,False
37221,ENSG00000180209.13,MYL11,685.7692307692307,58.5852200920408,False,True,False,False
37223,ENSG00000180210.16,F2,1876.7777777777778,58.42066340631936,False,False,False,False
37225,ENSG00000180211.5,RPL23P6,420.0,49.047619047619044,False,False,False,True
37226,ENSG00000180219.2,GARIN6,1864.0,49.0343347639485,False,True,False,False
37227,ENSG00000180221.6,TPT1P10,496.0,42.13709677419355,False,False,False,False
37228,ENSG00000180228.15,PRKRA,1795.025641025641,42.49316742250028,False,False,False,False
37232,ENSG00000180229.13,HERC2P3,4088.0,50.75831702544031,False,False,False,False
37233,ENSG00000180230.6,NACAP2,624.0,43.42948717948718,False,False,False,False
37234,ENSG00000180233.12,ZNRF2,2793.6,51.832547654611076,False,True,False,False
37236,ENSG00000180245.7,RRH,3623.6666666666665,37.20479347186903,False,True,False,False
37238,ENSG00000180251.5,SLC9A4,2516.5,44.07355845783049,False,True,False,False
37240,ENSG00000180257.15,ZNF816,2094.5555555555557,44.28319236859156,False,True,False,False
37241,ENSG00000180259.10,PRNT,2044.75,47.77872708653973,True,False,False,False
37242,ENSG00000180263.15,FGD6,3432.875,42.59268608330646,False,True,False,False
37245,ENSG00000180264.12,ADGRD2,1814.125,62.94614526523692,False,True,False,False
37249,ENSG00000180269.8,GPR139,3110.0,49.31615836784549,False,True,False,False
37251,ENSG00000180279.8,TMEM277P,584.0,61.986301369863014,False,False,False,False
37252,ENSG00000180284.5,CNEP1R1P1,372.0,39.784946236559136,False,False,False,False
37253,ENSG00000180287.17,PLD5,2897.75,44.18250962939023,False,True,False,False
37256,ENSG00000180304.14,OAZ2,1731.888888888889,53.614058724125904,False,True,False,False
37259,ENSG00000180305.5,WFDC10A,493.0,50.91277890466531,False,True,False,False
37260,ENSG00000180316.13,PNPLA1,2247.8,55.19963183775379,False,True,False,False
37261,ENSG00000180318.4,ALX1,1332.0,45.04504504504504,False,True,False,False
37262,ENSG00000180329.15,CCDC43,1683.7142857142858,42.31552692774465,False,True,False,False
37264,ENSG00000180332.7,KCTD4,2124.0,39.07721280602637,False,True,False,False
37265,ENSG00000180336.19,MEIOC,2183.25,42.57081559549608,False,True,False,False
37268,ENSG00000180340.7,FZD2,3779.0,55.78195289759196,False,True,False,False
37269,ENSG00000180346.5,TIGD2,3186.0,43.12617702448211,False,True,False,False
37270,ENSG00000180347.16,ITPRID1,2558.5833333333335,46.48892454560333,False,True,False,False
37273,ENSG00000180353.12,HCLS1,1354.611111111111,52.149075714929396,False,True,False,False
37277,ENSG00000180354.17,MTURN,3192.25,47.51279632903648,False,True,False,False
37278,ENSG00000180357.11,ZNF609,5152.333333333333,50.864089229150636,False,True,False,False
37280,ENSG00000180370.11,PAK2,3969.0,42.00662374714589,False,True,False,False
37282,ENSG00000180376.18,CCDC66,2042.7777777777778,37.58687484246139,False,True,False,False
37286,ENSG00000180383.4,DEFB124,674.0,50.0547708078356,False,True,False,False
37288,ENSG00000180385.11,EMC3-AS1,534.0,39.325842696629216,False,False,False,False
37289,ENSG00000180386.8,KRTAP9-7,510.0,63.13725490196078,False,True,False,False
37290,ENSG00000180389.7,ATP5F1EP2,156.0,42.94871794871795,False,False,False,False
37291,ENSG00000180398.14,MCFD2,1977.9259259259259,47.39850191017767,False,True,False,False
37294,ENSG00000180409.3,OR10AA1P,937.0,51.54749199573105,False,False,False,False
37295,ENSG00000180422.3,LINC00304,1734.0,58.64749117912256,True,False,False,False
37296,ENSG00000180423.5,HARBI1,1996.5,48.25272355135746,False,True,False,False
37297,ENSG00000180424.7,DEFB123,354.0,47.175141242937855,False,True,False,False
37298,ENSG00000180425.11,C11orf71,1316.0,46.337454297577,False,True,False,False
37299,ENSG00000180432.6,CYP8B1,2792.0,53.543251233330594,False,True,False,False
