"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Regulation of Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:1900736)",0.598998634459042,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Microtubule Depolymerization (GO:0031114)",0.599073453997251,3,26,0.610682966768681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Activin Receptor Signaling Pathway (GO:0032924)",0.599214179204475,2,16,0.582044160799512,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Heterochromatin Formation (GO:0031507)",0.599272507009599,14,121,0.582255175362868,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Oxidoreductase Activity, Acting on a Sulfur Group of Donors, Oxygen as Acceptor (GO:0016670)",0.599435600168994,1,7,0.586972909353875,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of miRNA-mediated Gene Silencing (GO:2000637)",0.59947231626948,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neurotransmitter Uptake (GO:0051580)",0.599478865936712,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Hepatocyte Growth Factor Receptor Signaling Pathway (GO:0048012)",0.599534642569618,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Prostaglandin E Stimulus (GO:0071380)",0.599583116680084,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epigenetic Programming in the Zygotic Pronuclei (GO:0044725)",0.599584033810823,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Activin Receptor Complex (GO:0048179)",0.599660795267013,1,7,0.586972909353875,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Localization to Mitochondrion (GO:1903748)",0.600029581055506,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptidyl-lysine Monomethylation (GO:0018026)",0.600109768464231,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Circadian Rhythm (GO:0042754)",0.600224759238272,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Transport Along Microtubule (GO:0010970)",0.600233263163183,6,52,0.593065097785336,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphate Transmembrane Transporter Activity (GO:0005315)",0.600386947724331,1,7,0.586972909353875,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Transcription (GO:1903108)",0.600454569908576,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Smoothened Signaling Pathway (GO:0045880)",0.600815300463114,4,35,0.609732685409329,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ciliary Neurotrophic Factor-Mediated Signaling Pathway (GO:0070120)",0.600872336144344,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endodermal Cell Fate Commitment (GO:0001711)",0.600874061306413,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cdc73/Paf1 Complex (GO:0016593)",0.600876401675252,1,7,0.586972909353875,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Thyroid Hormone Stimulus (GO:0097067)",0.600974599285006,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Thyroid Hormone (GO:0097066)",0.600974599285006,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tubulin Complex Assembly (GO:0007021)",0.601039257788871,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinal Ganglion Cell Axon Guidance (GO:0031290)",0.601084174088341,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Prenyl Diphosphate Synthase Activity (GO:0120531)",0.601251871620903,1,7,0.586972909353875,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Trans-synaptic Signaling by Trans-Synaptic Complex (GO:0099545)",0.60129927168849,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Fas Signaling Pathway (GO:1902044)",0.60144804659722,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::X Chromosome (GO:0000805)",0.601473227818893,1,7,0.586972909353875,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::N-acylphosphatidylethanolamine Metabolic Process (GO:0070292)",0.601477177622899,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Random Inactivation of X Chromosome (GO:0060816)",0.601493796135183,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Stress Granule Disassembly (GO:0035617)",0.601562069126311,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::7-Methylguanosine mRNA Capping (GO:0006370)",0.601654610514442,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::7-Methylguanosine RNA Capping (GO:0009452)",0.601654610514442,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Flagellated Sperm Motility (GO:1901317)",0.601693076240312,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Post-Transcriptional Gene Silencing by Regulatory ncRNA (GO:1900368)",0.601731095765651,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Purine Nucleobase Metabolic Process (GO:0006144)",0.601739438861008,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Urate Metabolic Process (GO:0046415)",0.601743100325035,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nuclear Polyadenylation-Dependent rRNA Catabolic Process (GO:0071035)",0.601744083067296,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::TRAMP-dependent tRNA Surveillance Pathway (GO:0071038)",0.601744083067296,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Leptin-mediated Signaling Pathway (GO:0033210)",0.60174615046169,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Manchette Assembly (GO:1905198)",0.601746366871825,1,7,0.586972909353875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Growth (GO:0001558)",0.601750720743095,21,185,0.620192001946518,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cytoplasmic Translation (GO:2000765)",0.602220331789687,3,25,0.583218982398605,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Insertion Into Membrane (GO:0051205)",0.602443631474209,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of RNA Splicing (GO:0033120)",0.603106304516837,3,25,0.583218982398605,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::High-density Lipoprotein Particle Assembly (GO:0034380)",0.603306031060016,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Platelet Aggregation (GO:0090330)",0.603489255342372,3,25,0.583218982398605,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Synapse Maturation (GO:0090129)",0.603550885592951,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Programmed Cell Death (GO:0043068)",0.603703153076427,26,227,0.607500445535111,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Repair (GO:0006281)",0.603739263806975,37,318,0.577327351543881,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sodium Ion Transport (GO:0006814)",0.604097256091101,8,70,0.600299351256741,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Smoothened Signaling Pathway (GO:0008589)",0.604364206430185,8,70,0.600299351256741,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptide Hormone Secretion (GO:0030072)",0.60515363150197,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Mitotic Cell Cycle (GO:0045930)",0.606300262524461,3,26,0.610682966768681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of T Cell Proliferation (GO:0042130)",0.606360498731167,4,35,0.609732685409329,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Energy Derivation by Oxidation of Organic Compounds (GO:0015980)",0.606411252134163,4,34,0.586060893461753,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein Maturation (GO:1903319)",0.606580495523419,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Poly-purine Tract Binding (GO:0070717)",0.606993929278099,3,25,0.583218982398605,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::T Cell Proliferation (GO:0042098)",0.607381242575833,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tail-anchored Membrane Protein Insertion Into ER Membrane (GO:0071816)",0.607442723273603,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tooth Mineralization (GO:0034505)",0.607586648620483,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Telomere Maintenance (GO:0000723)",0.607969540109807,7,61,0.596698066990375,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ribosome Disassembly (GO:0032790)",0.608881904463258,5,43,0.589468417679281,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial DNA Metabolic Process (GO:0032042)",0.609011531393873,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of T Cell Activation (GO:0050870)",0.609162899899866,12,104,0.586576749435545,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ligand-gated Monoatomic Cation Channel Activity (GO:0099094)",0.609198203271265,6,54,0.630943202024722,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Kinase Inhibitor Activity (GO:0004860)",0.609828751108414,7,62,0.614420140275113,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Platelet-Derived Growth Factor Stimulus (GO:0036120)",0.610007696425963,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Execution Phase of Apoptosis (GO:1900117)",0.610190774049117,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Neuron Differentiation (GO:0045666)",0.610480461975297,3,26,0.610682966768681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)",0.610758870533761,16,140,0.602943171976216,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Blood Vessel Morphogenesis (GO:0048514)",0.610979014124588,4,36,0.632551689030307,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Acidic pH (GO:0010447)",0.611118471471437,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::ATPase Regulator Activity (GO:0060590)",0.611946690103636,2,17,0.615941345794831,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein-Containing Complex Assembly (GO:0031333)",0.612787560502959,6,54,0.630943202024722,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptidyl-lysine Modification (GO:0018205)",0.613198988415439,8,71,0.616832377551069,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Gap Junction Channel Activity (GO:0005243)",0.613235403921832,1,8,0.636000848707292,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Endoplasmic Reticulum Lumen (GO:0005788)",0.613490310095695,26,230,0.635126515034816,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Transcription Elongation by RNA Polymerase II (GO:0034244)",0.61362215640224,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cytokine Production (GO:0001818)",0.61379431535607,20,175,0.606396354192216,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Long-term Synaptic Potentiation (GO:0060291)",0.613987465092112,3,27,0.636905563558684,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Receptor Signaling Pathway via STAT (GO:1904892)",0.614083107167295,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MRNA 3'-UTR Binding (GO:0003730)",0.614309633761568,10,88,0.607299322265837,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Potassium Ion Homeostasis (GO:0055075)",0.614829113939013,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Apoptotic Process (GO:0043066)",0.614865249895155,45,393,0.625403400686678,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Estrogen Receptor Signaling Pathway (GO:0030520)",0.615092641131827,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulatory T Cell Differentiation (GO:0045066)",0.61510103776974,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Modified Amino Acid Transport (GO:0072337)",0.615267225692502,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Atrioventricular Valve Morphogenesis (GO:0003181)",0.615336884733784,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Ras Protein Signal Transduction (GO:0046579)",0.615793006592937,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Chondrocyte Differentiation (GO:0032331)",0.615945684627281,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptidyl-tyrosine Autophosphorylation (GO:0038083)",0.615948880946006,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Resolution of Meiotic Recombination Intermediates (GO:0000712)",0.61606415570974,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Myoblast Differentiation (GO:0045445)",0.616072760564064,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Endoribonuclease Complex (GO:1902555)",0.616761549353686,2,17,0.615941345794831,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phosphatidylserine Metabolic Process (GO:0006658)",0.616766072891902,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::MiRNA-mediated Gene Silencing by Inhibition of Translation (GO:0035278)",0.617167681464008,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Non-Canonical Wnt Signaling Pathway (GO:2000052)",0.617365342332327,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Defense Response to Virus by Host (GO:0050691)",0.617498510538525,4,35,0.609732685409329,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Disordered Domain Specific Binding (GO:0097718)",0.617619729951267,2,17,0.615941345794831,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Release of Cytochrome C From Mitochondria (GO:0090201)",0.6176567508247,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein-Containing Complex Disassembly (GO:0043244)",0.617668835600464,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Osteoblast Differentiation (GO:0045667)",0.617878628895431,9,79,0.603837728470395,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Fatty Acid Beta-Oxidation (GO:0032000)",0.617931988650527,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Excitatory Synapse (GO:0060076)",0.617954974430736,2,17,0.615941345794831,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lymphocyte Apoptotic Process (GO:0070227)",0.618020790992449,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Induction of Positive Chemotaxis (GO:0050930)",0.618084156219267,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neuron Projection Organization (GO:0106027)",0.618168226962095,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992)",0.618438412482498,7,61,0.596698066990375,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mammary Gland Epithelial Cell Proliferation (GO:0033599)",0.618510496967828,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Defense Response (GO:0006968)",0.619110934565055,5,44,0.610563721546431,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Long-Term Synaptic Potentiation (GO:1900272)",0.619449309476018,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Leukocyte Activation (GO:0002696)",0.619733470991533,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Nucleolus (GO:0005730)",0.619774864901886,71,607,0.57155862808064,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Nerve Growth Factor Stimulus (GO:1990090)",0.619797374199291,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sodium Ion Import Across Plasma Membrane (GO:0098719)",0.619974198480891,2,18,0.647684142505283,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)",0.620064905241014,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)",0.620265556058214,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Secretion (GO:0051047)",0.620527338093872,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sensory Organ Morphogenesis (GO:0090596)",0.62080114326065,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Non-motile Cilium Membrane (GO:0098804)",0.621039414026236,1,8,0.636000848707292,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of DNA-templated DNA Replication Initiation (GO:0030174)",0.621077992813439,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Nucleocytoplasmic Transport (GO:0046824)",0.621564617237596,5,45,0.631015137028817,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Astrocyte Differentiation (GO:0048711)",0.621920751528642,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Superoxide Metabolic Process (GO:0006801)",0.622223814651244,3,27,0.636905563558684,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261)",0.622243127152708,6,53,0.612261928271978,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051281)",0.622251647188351,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::MICOS Complex (GO:0061617)",0.622277692613024,1,8,0.636000848707292,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cardiac Muscle Cell Contraction (GO:0086004)",0.622408877603283,3,26,0.610682966768681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sensory Perception of Sour Taste (GO:0050915)",0.622508702700266,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718)",0.622652910633875,5,45,0.631015137028817,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Reg of Mitochondrial Outer Membrane Permeabilization Involved in Apoptotic Signaling Pathway (GO:1901028)",0.623174967591252,2,18,0.647684142505283,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Proteolysis (GO:0030162)",0.62319166251221,5,45,0.631015137028817,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Histone mRNA Catabolic Process (GO:0071044)",0.623257149262889,3,26,0.610682966768681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::TRAIL-activated Apoptotic Signaling Pathway (GO:0036462)",0.623490745056976,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::FMN Binding (GO:0010181)",0.623535055849566,1,8,0.636000848707292,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::ATP Metabolic Process (GO:0046034)",0.623555877582845,6,53,0.612261928271978,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Chemotaxis (GO:0050921)",0.623698616398771,4,36,0.632551689030307,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of NK T Cell Proliferation (GO:0051140)",0.623874459651444,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Toll-like Receptor Signaling Pathway (GO:0002224)",0.624219291724946,4,35,0.609732685409329,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Establishment or Maintenance of Transmembrane Electrochemical Gradient (GO:0010248)",0.624227216395022,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Neuron Apoptotic Process (GO:0043525)",0.624275505934387,4,35,0.609732685409329,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001238)",0.624472353179066,4,36,0.632551689030307,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Host-mediated Perturbation of Viral Transcription (GO:0043921)",0.624531742510527,3,26,0.610682966768681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cdc42 Protein Signal Transduction (GO:0032489)",0.624614372382145,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Ubiquitin-Protein Transferase Activity (GO:0051443)",0.624790160636341,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bone Morphogenesis (GO:0060349)",0.62516615942597,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Gene Expression (GO:0010467)",0.625179309296877,30,260,0.594251378351361,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716)",0.625622062457216,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Growth Hormone Receptor Signaling Pathway (GO:0060396)",0.626060571544833,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Tumor Necrosis Factor Receptor Superfamily Binding (GO:0032813)",0.626137450431724,3,27,0.636905563558684,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Vasculature Development (GO:1904018)",0.626171188612433,10,90,0.636437587422256,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Keratinocyte Differentiation (GO:0030216)",0.626251755482689,3,26,0.610682966768681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Wide Pore Channel Activity (GO:0022829)",0.626292269454864,2,18,0.647684142505283,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Protein Phosphatase Type 2A Complex (GO:0000159)",0.626333233453574,2,17,0.615941345794831,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Establishment of Protein Localization to Extracellular Region (GO:0035592)",0.626345864768033,4,36,0.632551689030307,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Anterograde Axonal Protein Transport (GO:0099641)",0.626426269640284,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Axo-dendritic Protein Transport (GO:0099640)",0.626426269640284,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Presynapse (GO:1905383)",0.626426269640284,1,8,0.636000848707292,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Macrophage Activation (GO:0043030)",0.626727810559586,3,27,0.636905563558684,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Lipoprotein Lipase Activity (GO:0004465)",0.626729116860771,1,8,0.636000848707292,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)",0.626777804515581,2,17,0.615941345794831,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::DNA Endonuclease Activity, Producing 3'-Phosphomonoesters (GO:0016889)",0.627016358600953,1,8,0.636000848707292,"GO_Molecular_Function_2026",1,1,"n.s."
