,gene_id,gene_name,length_median_tx,gc_median_tx,length_genomic,gc_genomic,length_exon_union,gc_exon_union
51736,ENSG00000274156.1,ENSG00000274156.1,523.0,34.79923518164436,523,34.79923518164436,523,34.79923518164436
51737,ENSG00000274157.1,ENSG00000274157.1,229.0,60.26200873362445,229,60.26200873362445,229,60.26200873362445
51738,ENSG00000274159.1,ENSG00000274159.1,366.0,38.52459016393443,366,38.52459016393443,366,38.52459016393443
51739,ENSG00000274162.1,SNX18P1Y,511.0,52.25048923679061,511,52.25048923679061,511,52.25048923679061
51740,ENSG00000274164.1,RNA5SP439,124.0,51.61290322580645,124,51.61290322580645,124,51.61290322580645
51741,ENSG00000274167.5,ENSG00000274167.5,282.0,40.78014184397163,20918,39.03336839085954,282,40.78014184397163
51742,ENSG00000274168.1,RN7SL585P,280.0,49.28571428571429,280,49.28571428571429,280,49.28571428571429
51743,ENSG00000274170.1,ENSG00000274170.1,71.0,50.70422535211267,71,50.70422535211267,71,50.70422535211267
51744,ENSG00000274172.1,MIR8071-1,65.0,64.61538461538461,65,64.61538461538461,65,64.61538461538461
51745,ENSG00000274173.2,LINC02967,1894.0,44.03172354841885,2576,43.36180124223603,2022,43.669634025717116
51746,ENSG00000274175.1,ENSG00000274175.1,1806.0,44.35215946843854,2600,49.0,1806,44.35215946843854
51747,ENSG00000274177.1,ENSG00000274177.1,440.0,69.54545454545455,687,71.32459970887919,440,69.54545454545455
51748,ENSG00000274178.2,PRAMEF28P,1450.0,52.137931034482754,2792,50.107449856733524,1450,52.137931034482754
51749,ENSG00000274180.1,NATD1,4931.0,60.02839180693571,14541,58.51041881576232,4931,60.02839180693571
51750,ENSG00000274181.1,RBPJP2,1444.0,42.24376731301939,1444,42.24376731301939,1444,42.24376731301939
51751,ENSG00000274183.2,H2AB1,587.0,62.521294718909715,587,62.521294718909715,587,62.521294718909715
51752,ENSG00000274184.1,ENSG00000274184.1,2021.0,37.6051459673429,2021,37.6051459673429,2021,37.6051459673429
51753,ENSG00000274186.1,RN7SL248P,329.0,54.40729483282675,329,54.40729483282675,329,54.40729483282675
51754,ENSG00000274191.1,ENSG00000274191.1,544.0,43.93382352941176,544,43.93382352941176,544,43.93382352941176
51755,ENSG00000274196.6,FAM197Y4,457.0,63.23851203501094,1993,60.812844957350734,457,63.23851203501094
51756,ENSG00000274197.1,U4,85.0,43.529411764705884,85,43.529411764705884,85,43.529411764705884
51757,ENSG00000274198.1,ENSG00000274198.1,286.0,38.111888111888106,286,38.111888111888106,286,38.111888111888106
51758,ENSG00000274199.1,ENSG00000274199.1,120.0,30.0,120,30.0,120,30.0
51759,ENSG00000274202.1,U2,113.0,31.858407079646017,113,31.858407079646017,113,31.858407079646017
51760,ENSG00000274204.1,ENSG00000274204.1,668.0,39.221556886227546,668,39.221556886227546,668,39.221556886227546
51761,ENSG00000274206.1,Metazoa_SRP,281.0,55.871886120996436,281,55.871886120996436,281,55.871886120996436
51762,ENSG00000274209.7,ANTXRL,573.0,54.48979591836734,44383,50.96771286303314,3621,54.763877381938684
51763,ENSG00000274210.1,RNVU1-27,165.0,51.515151515151516,165,51.515151515151516,165,51.515151515151516
51764,ENSG00000274211.6,SOCS7,2051.0,53.511746185517076,53750,45.2539534883721,9005,52.5930038867296
51765,ENSG00000274212.1,ENSG00000274212.1,234.0,34.61538461538461,234,34.61538461538461,234,34.61538461538461
51766,ENSG00000274213.3,ENSG00000274213.3,578.0,56.40138408304498,578,56.40138408304498,578,56.40138408304498
51767,ENSG00000274214.1,ENSG00000274214.1,528.0,54.734848484848484,528,54.734848484848484,528,54.734848484848484
51768,ENSG00000274215.1,ENSG00000274215.1,607.0,56.34266886326195,607,56.34266886326195,607,56.34266886326195
51769,ENSG00000274216.1,Metazoa_SRP,282.0,54.60992907801418,282,54.60992907801418,282,54.60992907801418
51770,ENSG00000274219.1,ENSG00000274219.1,908.0,39.09691629955947,908,39.09691629955947,908,39.09691629955947
51771,ENSG00000274220.1,ENSG00000274220.1,2557.0,46.42158779820102,2557,46.42158779820102,2557,46.42158779820102
51772,ENSG00000274225.2,HEPFAL,1392.0,52.01149425287356,2771,48.82713821725009,1392,52.01149425287356
51773,ENSG00000274226.6,TBC1D3H,2077.0,56.427539720751085,10905,60.0733608436497,2077,56.427539720751085
51774,ENSG00000274227.1,ENSG00000274227.1,627.0,41.78628389154705,627,41.78628389154705,627,41.78628389154705
51775,ENSG00000274228.1,RNA5SP414,136.0,63.970588235294116,136,63.970588235294116,136,63.970588235294116
51776,ENSG00000274230.1,ENSG00000274230.1,109.0,41.284403669724774,109,41.284403669724774,109,41.284403669724774
51777,ENSG00000274231.1,ENSG00000274231.1,243.0,39.09465020576132,243,39.09465020576132,243,39.09465020576132
51778,ENSG00000274234.1,RN7SL818P,259.0,50.965250965250966,259,50.965250965250966,259,50.965250965250966
51779,ENSG00000274235.1,ENSG00000274235.1,766.0,35.639686684073105,2352,36.86224489795919,766,35.639686684073105
51780,ENSG00000274238.1,ENSG00000274238.1,514.0,33.46303501945525,514,33.46303501945525,514,33.46303501945525
51781,ENSG00000274242.1,ENSG00000274242.1,387.0,40.310077519379846,794,39.042821158690174,387,40.310077519379846
51782,ENSG00000274244.1,ENSG00000274244.1,607.0,42.00988467874794,1762,42.3950056753689,607,42.00988467874794
51783,ENSG00000274248.2,ENSG00000274248.2,1118.0,64.93738819320215,2035,64.96314496314496,1118,64.93738819320215
51784,ENSG00000274251.2,ENSG00000274251.2,785.0,58.72611464968153,978,60.22494887525562,785,58.72611464968153
51785,ENSG00000274252.2,GGTLC3,1001.0,60.319148936170215,1824,61.95175438596491,1105,60.633484162895925
51786,ENSG00000274253.7,ENSG00000274253.7,1449.0,43.42527261064785,22297,48.33385657263309,6793,45.78242308258502
51787,ENSG00000274256.1,ENSG00000274256.1,247.0,53.84615384615385,247,53.84615384615385,247,53.84615384615385
51788,ENSG00000274258.1,MIR6728,89.0,60.67415730337079,89,60.67415730337079,89,60.67415730337079
51789,ENSG00000274259.3,SYNGAP1-AS1,919.5,53.62897391966495,17642,53.843101689150885,1898,52.002107481559534
51790,ENSG00000274261.2,ENSG00000274261.2,955.0,44.816753926701566,3940,43.65482233502538,1288,45.88509316770186
51791,ENSG00000274263.1,MIR7702,59.0,50.847457627118644,59,50.847457627118644,59,50.847457627118644
51792,ENSG00000274265.6,ENSG00000274265.6,830.0,47.630057803468205,205644,39.863550602011244,16026,43.71646075127917
51793,ENSG00000274266.1,SNORA73A,206.0,56.310679611650485,206,56.310679611650485,206,56.310679611650485
51794,ENSG00000274269.1,ENSG00000274269.1,572.0,57.692307692307686,20945,46.259250417760796,572,57.692307692307686
51795,ENSG00000274270.2,ENSG00000274270.2,1693.0,58.33070824196735,2649,58.588146470366176,2649,58.588146470366176
51796,ENSG00000274272.1,ENSG00000274272.1,4401.0,66.62122244944331,6469,65.58973566238986,4401,66.62122244944331
51797,ENSG00000274274.3,GAGE13,667.5,50.83115698710774,7368,44.394679695982624,882,50.90702947845806
51798,ENSG00000274275.1,ENSG00000274275.1,325.0,43.38461538461538,325,43.38461538461538,325,43.38461538461538
51799,ENSG00000274276.6,ENSG00000274276.6,2495.0,58.677354709418836,22645,58.4764848752484,2495,58.677354709418836
51800,ENSG00000274279.1,SPATA31E3P,4214.0,58.18699572852397,5737,58.25344256580094,4214,58.18699572852397
51801,ENSG00000274280.1,MIR6069,79.0,68.35443037974683,79,68.35443037974683,79,68.35443037974683
51802,ENSG00000274281.1,ENSG00000274281.1,2127.0,38.74000940291491,2127,38.74000940291491,2127,38.74000940291491
51803,ENSG00000274282.1,ENSG00000274282.1,842.0,37.648456057007124,6916,39.907460960092536,842,37.648456057007124
51804,ENSG00000274284.1,Y_RNA,102.0,45.09803921568628,102,45.09803921568628,102,45.09803921568628
51805,ENSG00000274286.2,ADRA2B,3696.0,61.14718614718615,3696,61.14718614718615,3696,61.14718614718615
51806,ENSG00000274290.3,H2BC6,1527.5,52.195357833655706,12597,41.16059379217274,2585,47.156673114119926
51807,ENSG00000274292.3,ENSG00000274292.3,3038.0,53.55497037524687,3038,53.55497037524687,3038,53.55497037524687
51808,ENSG00000274293.1,ENSG00000274293.1,89.0,59.55056179775281,89,59.55056179775281,89,59.55056179775281
51809,ENSG00000274294.1,ENSG00000274294.1,621.0,52.17391304347826,621,52.17391304347826,621,52.17391304347826
51810,ENSG00000274295.1,ENSG00000274295.1,581.0,42.168674698795186,581,42.168674698795186,581,42.168674698795186
51811,ENSG00000274297.1,ENSG00000274297.1,588.0,31.462585034013607,588,31.462585034013607,588,31.462585034013607
51812,ENSG00000274299.1,ENSG00000274299.1,1059.0,38.71576959395656,4359,33.58568479008947,1059,38.71576959395656
51813,ENSG00000274300.1,MIR6864,70.0,47.14285714285714,70,47.14285714285714,70,47.14285714285714
51814,ENSG00000274303.1,7SK,298.0,38.25503355704698,298,38.25503355704698,298,38.25503355704698
51815,ENSG00000274306.1,MIR5088,79.0,64.55696202531645,79,64.55696202531645,79,64.55696202531645
51816,ENSG00000274308.1,ENSG00000274308.1,814.0,55.77395577395578,814,55.77395577395578,814,55.77395577395578
51817,ENSG00000274309.1,SNORA71E,132.0,56.060606060606055,132,56.060606060606055,132,56.060606060606055
51818,ENSG00000274310.1,ENSG00000274310.1,619.0,73.82875605815832,3402,53.55673133450911,619,73.82875605815832
51819,ENSG00000274314.1,MIR6749,69.0,69.56521739130434,69,69.56521739130434,69,69.56521739130434
51820,ENSG00000274315.1,ENSG00000274315.1,503.0,33.39960238568588,503,33.39960238568588,503,33.39960238568588
51821,ENSG00000274316.1,ZNF646P1,995.0,61.30653266331658,995,61.30653266331658,995,61.30653266331658
51822,ENSG00000274317.2,LINC02334,1480.5,49.57829932669751,132147,35.577803506700874,6572,48.00669506999392
51823,ENSG00000274319.1,RPSAP73,330.0,48.78787878787879,330,48.78787878787879,330,48.78787878787879
51824,ENSG00000274321.1,ENSG00000274321.1,171.0,42.69005847953216,171,42.69005847953216,171,42.69005847953216
51825,ENSG00000274322.1,ENSG00000274322.1,868.5,56.63626059264857,75526,45.09440457590763,1375,54.618181818181824
51826,ENSG00000274326.1,ENSG00000274326.1,261.0,36.015325670498086,261,36.015325670498086,261,36.015325670498086
51827,ENSG00000274328.1,ENSG00000274328.1,389.0,54.75578406169666,389,54.75578406169666,389,54.75578406169666
51828,ENSG00000274330.1,ENSG00000274330.1,2203.0,43.25919201089424,2203,43.25919201089424,2203,43.25919201089424
51829,ENSG00000274331.1,ENSG00000274331.1,1708.0,40.57377049180328,1708,40.57377049180328,1708,40.57377049180328
51830,ENSG00000274333.5,LINC03104,1150.5,42.298918065609115,141641,26.713310411533385,14622,40.57584461769936
51831,ENSG00000274340.1,ENSG00000274340.1,1549.0,37.50806972240155,1549,37.50806972240155,1549,37.50806972240155
51832,ENSG00000274341.1,ENSG00000274341.1,297.0,37.37373737373738,297,37.37373737373738,297,37.37373737373738
51833,ENSG00000274342.1,ENSG00000274342.1,181.0,60.773480662983424,181,60.773480662983424,181,60.773480662983424
51834,ENSG00000274343.1,ENSG00000274343.1,2099.0,60.695569318723194,4018,56.52065704330512,2099,60.695569318723194
51835,ENSG00000274344.1,ENSG00000274344.1,72.0,37.5,72,37.5,72,37.5
51836,ENSG00000274346.1,ENSG00000274346.1,556.0,50.35971223021583,2613,46.68962877918102,556,50.35971223021583
51837,ENSG00000274347.1,ENSG00000274347.1,303.0,53.135313531353134,303,53.135313531353134,303,53.135313531353134
51838,ENSG00000274349.6,ZNF658,3139.0,42.13194985334907,75716,38.331396270273125,7203,42.6905456059975
51839,ENSG00000274350.1,RN7SL853P,223.0,54.26008968609865,223,54.26008968609865,223,54.26008968609865
51840,ENSG00000274351.1,ENSG00000274351.1,1244.0,39.87138263665595,1526,40.89121887287025,1244,39.87138263665595
51841,ENSG00000274353.1,ENSG00000274353.1,220.0,55.90909090909091,934,61.13490364025695,220,55.90909090909091
51842,ENSG00000274354.1,ENSG00000274354.1,713.0,46.984572230014024,713,46.984572230014024,713,46.984572230014024
51843,ENSG00000274355.1,FAM74A3,472.0,51.271186440677965,472,51.271186440677965,472,51.271186440677965
51844,ENSG00000274356.1,ENSG00000274356.1,411.0,61.55717761557178,903,58.3610188261351,411,61.55717761557178
51845,ENSG00000274357.1,Metazoa_SRP,275.0,47.27272727272727,275,47.27272727272727,275,47.27272727272727
51846,ENSG00000274363.1,ENSG00000274363.1,740.0,44.45945945945946,740,44.45945945945946,740,44.45945945945946
51847,ENSG00000274364.1,ENSG00000274364.1,364.0,41.75824175824176,364,41.75824175824176,364,41.75824175824176
51848,ENSG00000274365.1,ENSG00000274365.1,192.0,47.39583333333333,192,47.39583333333333,192,47.39583333333333
51849,ENSG00000274369.1,GRAMD4P4,1115.0,62.24215246636772,1669,53.56500898741762,1115,62.24215246636772
51850,ENSG00000274370.1,ENSG00000274370.1,611.0,63.17512274959084,611,63.17512274959084,611,63.17512274959084
51851,ENSG00000274372.6,ENSG00000274372.6,745.0,52.19080669104,14587,46.82936861589086,4327,49.757337647330715
51852,ENSG00000274373.1,ENSG00000274373.1,705.0,56.73758865248227,705,56.73758865248227,705,56.73758865248227
51853,ENSG00000274374.1,TUBAP6,1165.0,48.412017167381975,1537,47.49512036434613,1165,48.412017167381975
51854,ENSG00000274376.5,ADAMTS7P1,4793.0,64.15606092217818,36057,57.2648861524808,4793,64.15606092217818
51855,ENSG00000274378.1,ENSG00000274378.1,416.0,68.26923076923077,4888,62.336333878887075,416,68.26923076923077
51856,ENSG00000274379.1,ENSG00000274379.1,482.0,40.24896265560166,482,40.24896265560166,482,40.24896265560166
51857,ENSG00000274380.1,MIR6801,79.0,59.49367088607595,79,59.49367088607595,79,59.49367088607595
51858,ENSG00000274381.1,ENSG00000274381.1,285.0,52.63157894736842,285,52.63157894736842,285,52.63157894736842
51859,ENSG00000274383.1,ENSG00000274383.1,520.0,41.92307692307693,520,41.92307692307693,520,41.92307692307693
51860,ENSG00000274385.1,U6,107.0,34.57943925233645,107,34.57943925233645,107,34.57943925233645
51861,ENSG00000274386.6,TMEM269,2349.0,45.81254601359837,31629,44.108255082361126,4398,46.31650750341064
51862,ENSG00000274387.1,ENSG00000274387.1,604.0,44.03973509933775,3250,44.89230769230769,604,44.03973509933775
51863,ENSG00000274390.1,MIR6885,66.0,65.15151515151516,66,65.15151515151516,66,65.15151515151516
51864,ENSG00000274391.5,TPTE,2036.0,39.682539682539684,84588,38.905045632950305,2596,39.368258859784284
51865,ENSG00000274396.1,ENSG00000274396.1,102.0,35.294117647058826,102,35.294117647058826,102,35.294117647058826
51866,ENSG00000274397.1,ENSG00000274397.1,1016.0,43.01181102362205,1273,42.57659073055774,1016,43.01181102362205
51867,ENSG00000274398.1,ENSG00000274398.1,1614.0,40.644361833952914,1614,40.644361833952914,1614,40.644361833952914
51868,ENSG00000274400.1,ENSG00000274400.1,476.0,38.02521008403361,476,38.02521008403361,476,38.02521008403361
51869,ENSG00000274403.1,ENSG00000274403.1,629.0,44.51510333863275,629,44.51510333863275,629,44.51510333863275
51870,ENSG00000274408.1,RNA5SP536,123.0,42.27642276422765,123,42.27642276422765,123,42.27642276422765
51871,ENSG00000274409.1,ENSG00000274409.1,180.0,31.666666666666664,180,31.666666666666664,180,31.666666666666664
51872,ENSG00000274414.1,ENSG00000274414.1,2335.0,51.30620985010707,6223,47.645829985537524,2335,51.30620985010707
51873,ENSG00000274415.1,ENSG00000274415.1,437.5,50.074216602528864,1250,50.88,668,50.0
51874,ENSG00000274417.1,MIR6515,57.0,54.385964912280706,57,54.385964912280706,57,54.385964912280706
51875,ENSG00000274419.8,TBC1D3D,2134.5,56.895995420478,10933,60.102442147626455,2306,56.98178664353859
51876,ENSG00000274420.1,ENSG00000274420.1,124.0,62.096774193548384,124,62.096774193548384,124,62.096774193548384
51877,ENSG00000274421.1,ENSG00000274421.1,1246.0,39.24558587479936,1246,39.24558587479936,1246,39.24558587479936
51878,ENSG00000274422.1,ENSG00000274422.1,3293.0,28.697236562405102,3293,28.697236562405102,3293,28.697236562405102
51879,ENSG00000274423.1,SEC22B2P,573.0,43.97905759162304,11952,36.228246318607766,573,43.97905759162304
51880,ENSG00000274424.1,RN7SL196P,291.0,53.264604810996566,291,53.264604810996566,291,53.264604810996566
51881,ENSG00000274425.1,ENSG00000274425.1,2813.0,61.784571631709916,2813,61.784571631709916,2813,61.784571631709916
51882,ENSG00000274427.1,ENSG00000274427.1,239.0,40.58577405857741,239,40.58577405857741,239,40.58577405857741
51883,ENSG00000274428.1,RNVU1-25,160.0,45.625,160,45.625,160,45.625
51884,ENSG00000274430.1,ENSG00000274430.1,135.0,50.37037037037037,135,50.37037037037037,135,50.37037037037037
51885,ENSG00000274432.1,U2,191.0,46.596858638743456,191,46.596858638743456,191,46.596858638743456
51886,ENSG00000274441.1,ENSG00000274441.1,396.0,42.42424242424242,13329,38.630054767799535,396,42.42424242424242
51887,ENSG00000274443.5,C8orf89,507.0,39.7979797979798,18200,36.714285714285715,684,36.98830409356725
51888,ENSG00000274445.1,ENSG00000274445.1,241.0,63.90041493775933,241,63.90041493775933,241,63.90041493775933
51889,ENSG00000274446.1,ENSG00000274446.1,129.0,49.6124031007752,129,49.6124031007752,129,49.6124031007752
51890,ENSG00000274447.2,ENSG00000274447.2,837.0,62.60454002389486,1338,65.17189835575485,837,62.60454002389486
51891,ENSG00000274450.1,ENSG00000274450.1,117.0,42.73504273504273,117,42.73504273504273,117,42.73504273504273
51892,ENSG00000274451.1,ENSG00000274451.1,319.0,50.470219435736674,484,53.51239669421488,319,50.470219435736674
51893,ENSG00000274452.1,U2,191.0,46.07329842931937,191,46.07329842931937,191,46.07329842931937
51894,ENSG00000274455.1,GUSBP7,745.0,56.644295302013425,5680,53.29225352112677,745,56.644295302013425
51895,ENSG00000274458.1,ENSG00000274458.1,128.0,34.375,128,34.375,128,34.375
51896,ENSG00000274459.1,Metazoa_SRP,279.0,52.32974910394266,279,52.32974910394266,279,52.32974910394266
51897,ENSG00000274460.2,ENSG00000274460.2,2797.0,44.51197711834108,2797,44.51197711834108,2797,44.51197711834108
51898,ENSG00000274461.3,LINC02930,962.5,46.885315842548465,216745,40.9167454843249,7534,45.14202282983807
51899,ENSG00000274466.1,MIR1273H,116.0,56.896551724137936,116,56.896551724137936,116,56.896551724137936
51900,ENSG00000274467.1,RNA5SP257,116.0,53.44827586206896,116,53.44827586206896,116,53.44827586206896
51901,ENSG00000274468.1,ENSG00000274468.1,298.0,52.68456375838926,2145,51.7016317016317,298,52.68456375838926
51902,ENSG00000274469.3,LINC01746,708.0,54.207920792079214,23788,47.20867664368589,2343,51.81391378574477
51903,ENSG00000274471.3,ENSG00000274471.3,883.0,53.45413363533409,3670,45.20435967302453,883,53.45413363533409
51904,ENSG00000274472.1,Y_RNA,102.0,52.94117647058824,102,52.94117647058824,102,52.94117647058824
51905,ENSG00000274475.1,RN7SL650P,299.0,54.84949832775919,299,54.84949832775919,299,54.84949832775919
51906,ENSG00000274478.1,ENSG00000274478.1,724.0,46.8232044198895,724,46.8232044198895,724,46.8232044198895
51907,ENSG00000274481.1,ENSG00000274481.1,400.0,63.74999999999999,400,63.74999999999999,400,63.74999999999999
51908,ENSG00000274484.1,Y_RNA,101.0,38.613861386138616,101,38.613861386138616,101,38.613861386138616
51909,ENSG00000274486.1,ENSG00000274486.1,697.0,56.3845050215208,697,56.3845050215208,697,56.3845050215208
51910,ENSG00000274487.5,NPEPPSP1,1479.0,46.17985125084517,61281,40.84626556355151,1479,46.17985125084517
51911,ENSG00000274489.1,ENSG00000274489.1,608.0,51.973684210526315,608,51.973684210526315,608,51.973684210526315
51912,ENSG00000274491.1,ENSG00000274491.1,112.0,62.5,112,62.5,112,62.5
51913,ENSG00000274492.1,ENSG00000274492.1,2544.0,39.740566037735846,2544,39.740566037735846,2544,39.740566037735846
51914,ENSG00000274493.1,MRPS17P5,220.0,32.27272727272727,220,32.27272727272727,220,32.27272727272727
51915,ENSG00000274494.1,MIR6832,72.0,52.77777777777778,72,52.77777777777778,72,52.77777777777778
51916,ENSG00000274499.2,ENSG00000274499.2,1090.0,43.30275229357798,1090,43.30275229357798,1090,43.30275229357798
51917,ENSG00000274500.1,ENSG00000274500.1,99.0,43.43434343434344,99,43.43434343434344,99,43.43434343434344
51918,ENSG00000274501.1,ENSG00000274501.1,306.0,48.03921568627451,306,48.03921568627451,306,48.03921568627451
51919,ENSG00000274502.1,ANKRD20A6P,204.0,64.2156862745098,204,64.2156862745098,204,64.2156862745098
51920,ENSG00000274503.1,ENSG00000274503.1,315.0,62.53968253968254,315,62.53968253968254,315,62.53968253968254
51921,ENSG00000274505.1,Metazoa_SRP,283.0,52.65017667844523,283,52.65017667844523,283,52.65017667844523
51922,ENSG00000274507.1,ENSG00000274507.1,297.0,46.801346801346796,297,46.801346801346796,297,46.801346801346796
51923,ENSG00000274508.1,ENSG00000274508.1,557.0,44.703770197486534,557,44.703770197486534,557,44.703770197486534
51924,ENSG00000274510.1,Metazoa_SRP,282.0,53.54609929078015,282,53.54609929078015,282,53.54609929078015
51925,ENSG00000274512.7,TBC1D3L,3505.0,57.574893009985736,11236,60.18155927376291,4018,58.237929318068694
51926,ENSG00000274514.1,Metazoa_SRP,277.0,57.400722021660656,277,57.400722021660656,277,57.400722021660656
51927,ENSG00000274515.1,ENSG00000274515.1,423.0,48.69976359338061,423,48.69976359338061,423,48.69976359338061
51928,ENSG00000274516.3,FAM74A6,481.0,50.72765072765073,481,50.72765072765073,481,50.72765072765073
51929,ENSG00000274520.1,ENSG00000274520.1,87.0,56.32183908045977,87,56.32183908045977,87,56.32183908045977
51930,ENSG00000274523.6,RCC1L,2002.5,59.5890006575194,47107,51.12615959411553,4215,58.22064056939502
51931,ENSG00000274525.1,ENSG00000274525.1,246.0,36.17886178861789,3900,40.38461538461539,246,36.17886178861789
51932,ENSG00000274528.1,ENSG00000274528.1,866.0,43.99538106235566,866,43.99538106235566,866,43.99538106235566
51933,ENSG00000274529.6,SEBOX,1383.0,55.748373101952275,1694,56.72963400236127,1383,55.748373101952275
51934,ENSG00000274532.1,ENSG00000274532.1,202.0,34.15841584158416,202,34.15841584158416,202,34.15841584158416
51935,ENSG00000274535.1,SNORD39,78.0,44.871794871794876,78,44.871794871794876,78,44.871794871794876
51936,ENSG00000274536.10,MIR223HG,1052.0,46.0,8012,43.54717923115327,5146,43.684415079673535
51937,ENSG00000274541.1,ENSG00000274541.1,303.0,51.15511551155115,303,51.15511551155115,303,51.15511551155115
51938,ENSG00000274544.1,SNORD28,75.0,36.0,75,36.0,75,36.0
51939,ENSG00000274547.1,ENSG00000274547.1,196.0,72.95918367346938,196,72.95918367346938,196,72.95918367346938
51940,ENSG00000274549.1,ENSG00000274549.1,410.0,45.36585365853659,410,45.36585365853659,410,45.36585365853659
51941,ENSG00000274551.1,ENSG00000274551.1,290.0,45.51724137931035,5262,34.81565944507792,290,45.51724137931035
51942,ENSG00000274552.1,MIR6889,59.0,62.71186440677966,59,62.71186440677966,59,62.71186440677966
51943,ENSG00000274553.1,CICP15,2791.0,61.519168756718024,2791,61.519168756718024,2791,61.519168756718024
51944,ENSG00000274554.1,ENSG00000274554.1,2685.0,42.3463687150838,2685,42.3463687150838,2685,42.3463687150838
51945,ENSG00000274559.3,ENSG00000274559.3,460.0,60.21739130434782,460,60.21739130434782,460,60.21739130434782
51946,ENSG00000274560.1,ENSG00000274560.1,449.0,36.97104677060133,449,36.97104677060133,449,36.97104677060133
51947,ENSG00000274561.1,ENSG00000274561.1,446.0,33.408071748878925,446,33.408071748878925,446,33.408071748878925
51948,ENSG00000274562.1,ENSG00000274562.1,555.0,54.95495495495496,3166,50.78963992419456,555,54.95495495495496
51949,ENSG00000274565.2,ENSG00000274565.2,913.5,54.704538256187504,1820,61.48351648351649,1582,59.03919089759798
51950,ENSG00000274568.1,RN7SL545P,290.0,51.724137931034484,290,51.724137931034484,290,51.724137931034484
51951,ENSG00000274569.1,ENSG00000274569.1,399.0,52.63157894736842,399,52.63157894736842,399,52.63157894736842
51952,ENSG00000274570.6,SPDYE10,2130.0,49.37936171481859,51424,48.543481642812694,4254,47.32016925246826
51953,ENSG00000274572.1,ZYXP1,118.0,56.779661016949156,118,56.779661016949156,118,56.779661016949156
51954,ENSG00000274576.2,IGHV2-70,358.0,53.63128491620112,444,51.57657657657657,358,53.63128491620112
51955,ENSG00000274578.1,ENSG00000274578.1,471.0,32.696390658174096,471,32.696390658174096,471,32.696390658174096
51956,ENSG00000274579.1,ENSG00000274579.1,123.0,42.27642276422765,123,42.27642276422765,123,42.27642276422765
51957,ENSG00000274582.1,SNORA16A,137.0,48.9051094890511,137,48.9051094890511,137,48.9051094890511
51958,ENSG00000274583.2,FAM74A4,469.0,51.1727078891258,469,51.1727078891258,469,51.1727078891258
51959,ENSG00000274584.1,ENSG00000274584.1,309.0,38.51132686084142,930,34.30107526881721,309,38.51132686084142
51960,ENSG00000274585.2,RNU2-1,188.0,46.27659574468085,188,46.27659574468085,188,46.27659574468085
51961,ENSG00000274588.3,DGKK,7465.0,46.97947707278249,105446,41.048498757657946,7523,46.97594044928885
51962,ENSG00000274589.1,Metazoa_SRP,305.0,52.131147540983605,305,52.131147540983605,305,52.131147540983605
51963,ENSG00000274591.1,ENSG00000274591.1,368.0,35.05434782608695,368,35.05434782608695,368,35.05434782608695
51964,ENSG00000274594.1,ENSG00000274594.1,285.0,63.50877192982456,285,63.50877192982456,285,63.50877192982456
51965,ENSG00000274598.1,ENSG00000274598.1,664.0,45.03012048192771,664,45.03012048192771,664,45.03012048192771
51966,ENSG00000274599.2,DUX4L24,1269.0,73.1284475965327,1269,73.1284475965327,1269,73.1284475965327
51967,ENSG00000274600.2,RIMBP3B,5728.0,62.39525139664804,5728,62.39525139664804,5728,62.39525139664804
51968,ENSG00000274601.1,ENSG00000274601.1,283.0,42.04946996466431,283,42.04946996466431,283,42.04946996466431
51969,ENSG00000274602.6,PI4KAP1,1703.0,56.13623018203171,14794,56.76625659050967,1703,56.13623018203171
51970,ENSG00000274603.1,Y_RNA,109.0,43.11926605504588,109,43.11926605504588,109,43.11926605504588
51971,ENSG00000274605.5,PCCA-DT,855.0,48.07017543859649,36038,44.48637549253566,3197,46.63747263059118
51972,ENSG00000274606.1,ENSG00000274606.1,213.0,32.3943661971831,213,32.3943661971831,213,32.3943661971831
51973,ENSG00000274607.1,RNU6-866P,122.0,43.44262295081967,122,43.44262295081967,122,43.44262295081967
51974,ENSG00000274611.5,TBC1D3,3515.0,56.03917556859224,12359,59.009628610729024,4953,55.602665051483946
51975,ENSG00000274612.1,BNIP3P14,564.0,38.297872340425535,564,38.297872340425535,564,38.297872340425535
51976,ENSG00000274614.1,ENSG00000274614.1,582.0,56.529209621993125,582,56.529209621993125,582,56.529209621993125
51977,ENSG00000274615.1,NPEPPSP1,1300.0,40.15384615384615,46509,39.65039024704895,1300,40.15384615384615
51978,ENSG00000274617.1,ENSG00000274617.1,88.0,47.72727272727273,88,47.72727272727273,88,47.72727272727273
51979,ENSG00000274618.2,H4C6,401.0,54.862842892768086,401,54.862842892768086,401,54.862842892768086
51980,ENSG00000274620.1,MIR378J,109.0,42.201834862385326,109,42.201834862385326,109,42.201834862385326
51981,ENSG00000274621.1,MIR6867,67.0,56.71641791044776,67,56.71641791044776,67,56.71641791044776
51982,ENSG00000274624.1,ENSG00000274624.1,830.0,40.8433734939759,830,40.8433734939759,830,40.8433734939759
51983,ENSG00000274625.1,ENSG00000274625.1,143.0,55.24475524475524,143,55.24475524475524,143,55.24475524475524
51984,ENSG00000274628.6,CYP4F59P,433.0,52.65588914549654,950,53.368421052631575,433,52.65588914549654
